Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 10:37:26 AM    Departure (PHX) @ Tuesday 07:37:26 AM MST,,,FlightAware ADS-B (KPHX)
Tue 10:37:26 AM,33.4310,-112.0301, 270,169,194,"1,825"
Tue 10:37:42 AM,33.4312,-112.0446, 271,167,192,"2,575"
Tue 10:37:58 AM,33.4316,-112.0595, 272,182,209,"3,025"
Tue 10:38:14 AM,33.4320,-112.0775, 272,202,232,"3,475"
Tue 10:38:30 AM,33.4326,-112.0947, 272,220,253,"3,900"
Tue 10:38:47 AM,33.4335,-112.1194, 272,247,284,"4,300"
Tue 10:39:14 AM,33.4350,-112.1571, 278,255,293,"5,725"
Tue 10:39:32 AM,33.4430,-112.1802, 304,248,285,"6,850"
Tue 10:39:48 AM,33.4558,-112.1934, 329,250,288,"7,500"
Tue 10:40:04 AM,33.4760,-112.1975, 360,249,287,"8,275"
Tue 10:40:22 AM,33.4962,-112.1967, 2,251,289,"9,175"
Tue 10:40:52 AM,33.5307,-112.1960, 360,250,288,"10,825"
Tue 10:41:33 AM,33.5814,-112.2003, 356,298,343,"11,825"
Tue 10:42:03 AM,33.6270,-112.2053, 352,333,383,"12,425"
Tue 10:42:44 AM,33.6921,-112.2259, 345,362,417,"13,725"
Tue 10:43:14 AM,33.7421,-112.2419, 345,362,417,"15,225"
Tue 10:43:44 AM,33.7883,-112.2568, 345,369,425,"16,350"
Tue 10:44:14 AM,33.8409,-112.2738, 345,372,428,"17,675"
Tue 10:44:44 AM,33.8888,-112.2893, 345,378,435,"18,775"
Tue 10:45:14 AM,33.9400,-112.3058, 345,380,437,"20,000"
Tue 10:45:44 AM,33.9931,-112.3230, 345,388,447,"20,950"
Tue 10:46:00 AM,34.0177,-112.3327, 337,388,447,"21,625"
Tue 10:46:17 AM,34.0464,-112.3542, 321,388,447,"22,650"
Tue 10:46:47 AM,34.0870,-112.3944, 321,391,450,"23,575"
Tue 10:47:17 AM,34.1281,-112.4350, 320,395,455,"24,500"
Tue 10:47:47 AM,34.1720,-112.4791, 320,405,466,"25,100"
Tue 10:48:17 AM,34.2153,-112.5228, 320,408,470,"25,850"
Tue 10:48:48 AM,34.2610,-112.5690, 320,410,472,"26,025"
Tue 10:49:19 AM,34.3039,-112.6123, 320,413,475,"26,000"
Tue 10:49:51 AM,34.3513,-112.6603, 320,414,476,"26,000"
Tue 10:50:24 AM,34.3997,-112.7093, 320,417,480,"26,000"
Tue 10:50:55 AM,34.4451,-112.7554, 320,415,478,"26,000"
Tue 10:51:25 AM,34.4903,-112.8014, 320,416,479,"26,000"
Tue 10:51:55 AM,34.5331,-112.8449, 320,417,480,"26,000"
Tue 10:52:25 AM,34.5789,-112.8917, 320,417,480,"26,000"
Tue 10:52:55 AM,34.6234,-112.9372, 320,417,480,"26,000"
Tue 10:53:25 AM,34.6671,-112.9819, 320,417,480,"26,000"
Tue 10:53:55 AM,34.7112,-113.0270, 320,418,481,"26,025"
Tue 10:54:25 AM,34.7572,-113.0742, 320,417,480,"26,000"
Tue 10:54:44 AM,34.7825,-113.1038, 313,424,488,"26,000"
Tue 10:55:24 AM,34.8376,-113.1769, 314,423,487,"25,975"
Tue 10:55:55 AM,34.8770,-113.2271, 314,422,486,"26,000"
Tue 10:56:28 AM,34.9213,-113.2834, 314,423,487,"26,000"
Tue 10:57:02 AM,34.9692,-113.3444, 314,424,488,"26,000"
Tue 10:57:26 AM,35.0010,-113.3818, 318,419,482,"26,000"
Tue 10:58:09 AM,35.0645,-113.4460, 320,418,481,"26,000"
Tue 10:58:39 AM,35.1088,-113.4908, 320,405,466,"25,650"
Tue 10:59:09 AM,35.1509,-113.5335, 320,384,442,"24,925"
Tue 10:59:39 AM,35.1931,-113.5759, 320,369,425,"24,125"
Tue 11:00:10 AM,35.2315,-113.6148, 320,373,429,"23,525"
Tue 11:00:40 AM,35.2726,-113.6565, 320,372,428,"22,950"
Tue 11:01:10 AM,35.3109,-113.6953, 320,366,421,"22,475"
Tue 11:01:40 AM,35.3494,-113.7344, 320,366,421,"22,000"
Tue 11:02:10 AM,35.3886,-113.7744, 320,364,419,"21,500"
Tue 11:02:40 AM,35.4274,-113.8137, 320,364,419,"21,000"
Tue 11:03:10 AM,35.4667,-113.8538, 320,359,413,"20,500"
Tue 11:03:40 AM,35.5041,-113.8920, 320,358,412,"20,000"
Tue 11:04:10 AM,35.5444,-113.9332, 320,356,410,"19,475"
Tue 11:04:40 AM,35.5816,-113.9712, 320,357,411,"18,975"
Tue 11:05:11 AM,35.6202,-114.0109, 320,358,412,"18,450"
Tue 11:05:41 AM,35.6593,-114.0509, 320,347,399,"17,925"
Tue 11:06:11 AM,35.6940,-114.0867, 320,329,379,"17,425"
Tue 11:06:41 AM,35.7279,-114.1215, 320,314,361,"16,925"
Tue 11:07:03 AM,35.7519,-114.1466, 318,305,351,"16,550"
Tue 11:07:19 AM,35.7647,-114.1676, 300,311,358,"16,300"
Tue 11:07:54 AM,35.7899,-114.2247, 299,311,358,"15,725"
Tue 11:08:24 AM,35.8106,-114.2709, 299,310,357,"15,225"
Tue 11:08:54 AM,35.8301,-114.3151, 298,306,352,"14,725"
Tue 11:09:10 AM,35.8425,-114.3405, 305,302,348,"14,275"
Tue 11:09:45 AM,35.8727,-114.3885, 308,297,342,"13,325"
Tue 11:10:15 AM,35.8978,-114.4288, 307,295,339,"12,550"
Tue 11:10:47 AM,35.9228,-114.4689, 307,295,339,"11,750"
Tue 11:11:17 AM,35.9475,-114.5087, 308,290,334,"11,000"
Tue 11:11:51 AM,35.9759,-114.5546, 307,285,328,"10,100"
Tue 11:12:21 AM,36.0001,-114.5940, 307,283,326,"9,275"
Tue 11:12:51 AM,36.0232,-114.6315, 307,278,320,"8,550"
Tue 11:13:12 AM,36.0395,-114.6588, 304,276,318,"8,000"
Tue 11:13:34 AM,36.0530,-114.6866, 301,261,300,"7,800"
Tue 11:14:02 AM,36.0688,-114.7192, 299,234,269,"7,775"
Tue 11:14:18 AM,36.0727,-114.7409, 274,229,264,"7,725"
Tue 11:14:48 AM,36.0731,-114.7779, 271,215,247,"7,325"
Tue 11:15:18 AM,36.0735,-114.8158, 270,211,243,"6,675"
Tue 11:15:48 AM,36.0735,-114.8503, 270,206,237,"6,275"
Tue 11:16:18 AM,36.0736,-114.8851, 270,209,241,"5,775"
Tue 11:16:48 AM,36.0736,-114.9223, 270,201,231,"5,175"
Tue 11:17:18 AM,36.0736,-114.9550, 270,193,222,"4,625"
Tue 11:17:40 AM,36.0737,-114.9795, 270,194,223,"4,225"
Tue 11:18:10 AM,36.0737,-115.0093, 270,171,197,"3,700"
Tue 11:18:40 AM,36.0737,-115.0377, 270,156,180,"3,300"
,,,
Tue 11:19:09 AM,36.0737,-115.0634, 270,155,178,"2,875"
,,,
Tue 11:19:24 AM,36.0737,-115.0758, 270,152,175,"2,675"
Tue 11:19:40 AM,36.0737,-115.0903, 270,155,178,"2,475"
Tue 11:19:56 AM,36.0737,-115.1058, 270,161,185,"2,225"
Tue 11:20:12 AM,36.0737,-115.1197, 270,161,185,"2,000"
Tue 11:20:28 AM,36.0737,-115.1331, 270,159,183,"1,850"
,,,
Tue 11:21:02 AM    Arrival (LAS) @ Tuesday 08:21:02 AM PDT,,,Airline
Taxi Time: 4 minutes,,,
Tue 11:26:00 AM    Gate Arrival (LAS) @ Tuesday 08:26:00 AM PDT,,,Airline
