Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sun 04:10:12 AM    Departure (PHX) @ Sunday 01:10:12 AM MST,,,FlightAware ADS-B (KFFZ)
Sun 04:10:12 AM,33.4310,-112.0044, 270,141,162,"1,275"
Sun 04:10:28 AM,33.4310,-112.0178, 270,152,175,"1,875"
Sun 04:10:44 AM,33.4310,-112.0317, 270,156,180,"2,800"
Sun 04:11:00 AM,33.4313,-112.0467, 271,183,211,"3,450"
Sun 04:11:16 AM,33.4316,-112.0635, 271,208,239,"4,100"
Sun 04:11:32 AM,33.4320,-112.0837, 272,232,267,"5,075"
Sun 04:11:58 AM,33.4330,-112.1177, 272,236,272,"7,475"
Sun 04:12:17 AM,33.4338,-112.1432, 275,253,291,"8,775"
Sun 04:12:34 AM,33.4377,-112.1662, 286,278,320,"9,725"
Sun 04:12:51 AM,33.4471,-112.1901, 303,300,345,"10,875"
Sun 04:13:08 AM,33.4665,-112.2130, 327,339,390,"12,025"
Sun 04:13:28 AM,33.4988,-112.2258, 349,366,421,"13,350"
Sun 04:14:07 AM,33.5630,-112.2377, 352,375,432,"16,175"
Sun 04:14:37 AM,33.6157,-112.2477, 350,392,451,"18,100"
Sun 04:15:07 AM,33.6677,-112.2586, 350,413,475,"19,525"
Sun 04:15:37 AM,33.7262,-112.2707, 350,420,483,"21,175"
Sun 04:16:07 AM,33.7849,-112.2831, 350,423,487,"23,225"
Sun 04:16:37 AM,33.8414,-112.2946, 350,411,473,"25,475"
Sun 04:17:07 AM,33.8981,-112.3064, 350,406,467,"27,275"
Sun 04:17:37 AM,33.9556,-112.3190, 349,426,490,"27,975"
Sun 04:17:56 AM,33.9939,-112.3279, 347,452,520,"28,000"
Sun 04:18:13 AM,34.0276,-112.3419, 335,448,516,"28,000"
Sun 04:18:35 AM,34.0623,-112.3687, 320,440,506,"28,000"
Sun 04:19:09 AM,34.1176,-112.4252, 320,459,528,"28,000"
Sun 04:19:39 AM,34.1664,-112.4736, 320,463,533,"28,000"
Sun 04:20:09 AM,34.2177,-112.5249, 320,464,534,"28,000"
Sun 04:20:39 AM,34.2657,-112.5732, 320,463,533,"28,000"
Sun 04:21:09 AM,34.3153,-112.6235, 320,462,532,"28,000"
Sun 04:21:39 AM,34.3650,-112.6738, 320,463,533,"28,000"
Sun 04:22:09 AM,34.4141,-112.7237, 320,465,535,"28,000"
Sun 04:22:39 AM,34.4629,-112.7732, 320,464,534,"28,000"
Sun 04:23:09 AM,34.5115,-112.8227, 320,463,533,"28,000"
