Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Fri 09:20:47 AM    Departure (PHX) @ Friday 06:20:47 AM MST,,,FlightAware ADS-B (KCHD)
Fri 09:20:47 AM,33.4408,-112.0209, 270,166,191,"1,425"
Fri 09:21:03 AM,33.4408,-112.0356, 271,161,185,"2,275"
Fri 09:21:19 AM,33.4412,-112.0487, 272,165,190,"2,900"
Fri 09:21:35 AM,33.4417,-112.0645, 272,189,217,"3,275"
Fri 09:21:51 AM,33.4419,-112.0822, 270,218,251,"3,575"
Fri 09:22:18 AM,33.4428,-112.1167, 272,239,275,"4,650"
Fri 09:22:43 AM,33.4438,-112.1501, 274,239,275,"6,075"
Fri 09:23:00 AM,33.4494,-112.1713, 302,266,306,"6,650"
Fri 09:23:18 AM,33.4678,-112.1883, 339,288,331,"7,375"
Fri 09:23:41 AM,33.4994,-112.1970, 348,298,343,"8,600"
Fri 09:24:11 AM,33.5419,-112.2080, 348,319,367,"9,825"
Fri 09:24:41 AM,33.5854,-112.2193, 348,335,386,"11,225"
Fri 09:25:11 AM,33.6327,-112.2313, 348,337,388,"13,200"
Fri 09:25:41 AM,33.6796,-112.2437, 348,347,399,"14,925"
Fri 09:26:11 AM,33.7264,-112.2559, 348,353,406,"16,650"
Fri 09:26:41 AM,33.7756,-112.2689, 348,391,450,"17,400"
Fri 09:27:11 AM,33.8328,-112.2838, 348,419,482,"18,325"
Fri 09:27:41 AM,33.8867,-112.2977, 348,433,498,"19,625"
Fri 09:28:11 AM,33.9500,-112.3141, 348,445,512,"21,025"
Fri 09:28:30 AM,33.9876,-112.3242, 345,446,513,"21,925"
Fri 09:28:52 AM,34.0282,-112.3430, 332,434,499,"22,975"
Fri 09:29:10 AM,34.0600,-112.3674, 323,424,488,"23,800"
Fri 09:29:48 AM,34.1154,-112.4227, 320,430,495,"25,175"
Fri 09:30:18 AM,34.1612,-112.4687, 320,435,501,"26,300"
Fri 09:30:48 AM,34.2086,-112.5161, 320,432,497,"27,700"
Fri 09:31:18 AM,34.2546,-112.5628, 320,434,499,"28,000"
Fri 09:31:51 AM,34.3067,-112.6157, 320,435,501,"28,000"
Fri 09:32:21 AM,34.3531,-112.6631, 320,436,502,"28,000"
Fri 09:32:52 AM,34.4006,-112.7112, 320,435,501,"28,000"
Fri 09:33:22 AM,34.4479,-112.7590, 320,433,498,"28,000"
Fri 09:33:53 AM,34.4946,-112.8061, 320,431,496,"28,000"
Fri 09:34:23 AM,34.5401,-112.8523, 320,427,491,"28,000"
Fri 09:34:53 AM,34.5853,-112.8985, 320,425,489,"28,000"
Fri 09:35:25 AM,34.6319,-112.9463, 320,426,490,"28,000"
Fri 09:36:00 AM,34.6843,-113.0001, 320,429,494,"28,000"
Fri 09:36:31 AM,34.7318,-113.0487, 320,428,493,"28,000"
Fri 09:36:49 AM,34.7585,-113.0778, 315,418,481,"28,000"
