Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Mon 07:50:53 PM    Departure (PHX) @ Monday 04:50:53 PM MST,,,FlightAware ADS-B (KFFZ)
Mon 07:50:53 PM,33.4312,-112.0330, 270,167,192,"2,125"
Mon 07:51:09 PM,33.4314,-112.0477, 271,177,204,"2,700"
Mon 07:51:25 PM,33.4315,-112.0658, 270,203,234,"3,050"
Mon 07:51:41 PM,33.4318,-112.0837, 272,221,254,"3,600"
Mon 07:51:59 PM,33.4327,-112.1072, 273,223,257,"4,500"
Mon 07:52:29 PM,33.4341,-112.1452, 271,246,283,"5,500"
Mon 07:52:46 PM,33.4364,-112.1677, 286,244,281,"6,350"
Mon 07:53:03 PM,33.4472,-112.1866, 317,248,285,"7,175"
Mon 07:53:19 PM,33.4631,-112.1971, 345,254,292,"7,900"
Mon 07:53:49 PM,33.4994,-112.1979, 3,255,293,"9,475"
Mon 07:54:17 PM,33.5354,-112.1967, 0,273,314,"10,475"
Mon 07:54:57 PM,33.5882,-112.2003, 356,307,353,"11,625"
Mon 07:55:18 PM,33.6182,-112.2035, 352,329,379,"12,125"
Mon 07:55:57 PM,33.6785,-112.2206, 345,346,398,"13,675"
Mon 07:56:27 PM,33.7262,-112.2362, 345,357,411,"15,100"
Mon 07:56:57 PM,33.7730,-112.2515, 345,367,422,"16,375"
Mon 07:57:27 PM,33.8246,-112.2684, 345,372,428,"17,825"
Mon 07:57:57 PM,33.8739,-112.2845, 345,379,436,"19,125"
Mon 07:58:28 PM,33.9294,-112.3025, 345,395,455,"20,200"
Mon 07:58:58 PM,33.9829,-112.3199, 345,405,466,"21,250"
Mon 07:59:22 PM,34.0225,-112.3373, 334,408,470,"22,100"
Mon 07:59:43 PM,34.0574,-112.3645, 322,411,473,"22,875"
Mon 08:00:13 PM,34.1020,-112.4091, 320,429,494,"23,450"
Mon 08:00:44 PM,34.1499,-112.4575, 320,438,504,"24,300"
Mon 08:01:14 PM,34.1971,-112.5078, 318,448,516,"25,100"
Mon 08:01:44 PM,34.2448,-112.5597, 318,455,524,"25,950"
