Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 03:44:00 PM    Left Gate (PHX) @ Wednesday 12:44:00 PM MST,,,Airline
,,,
Taxi Time: 18 minutes,,,
Wed 04:02:55 PM    Departure (PHX) @ Wednesday 01:02:55 PM MST,,,FlightAware ADS-B (KPHX)
Wed 04:02:55 PM,33.4311,-112.0208, 270,173,199,"1,150"
Wed 04:03:11 PM,33.4311,-112.0375, 271,175,201,"1,925"
Wed 04:03:27 PM,33.4314,-112.0522, 272,189,217,"2,375"
Wed 04:03:43 PM,33.4317,-112.0693, 271,209,241,"2,800"
Wed 04:03:59 PM,33.4321,-112.0916, 272,228,262,"3,375"
Wed 04:04:21 PM,33.4330,-112.1197, 272,233,268,"4,475"
Wed 04:04:38 PM,33.4361,-112.1399, 295,237,273,"5,225"
Wed 04:04:54 PM,33.4484,-112.1538, 334,243,280,"5,875"
Wed 04:05:12 PM,33.4677,-112.1624, 341,250,288,"6,675"
Wed 04:05:36 PM,33.4961,-112.1738, 346,260,299,"7,850"
Wed 04:06:04 PM,33.5284,-112.1805, 351,264,304,"9,125"
Wed 04:06:49 PM,33.5836,-112.1916, 351,294,338,"10,775"
Wed 04:07:07 PM,33.6111,-112.1972, 348,319,367,"11,100"
Wed 04:07:44 PM,33.6659,-112.2154, 344,353,406,"11,975"
Wed 04:08:14 PM,33.7133,-112.2312, 345,359,413,"13,400"
Wed 04:08:44 PM,33.7637,-112.2476, 345,369,425,"14,700"
Wed 04:09:14 PM,33.8124,-112.2637, 345,375,432,"16,075"
Wed 04:09:44 PM,33.8655,-112.2811, 345,392,451,"17,100"
Wed 04:10:12 PM,33.9132,-112.2968, 345,400,460,"18,250"
Wed 04:10:42 PM,33.9686,-112.3150, 345,406,467,"19,475"
Wed 04:10:59 PM,33.9992,-112.3256, 342,408,470,"20,100"
Wed 04:11:19 PM,34.0329,-112.3444, 330,411,473,"20,950"
Wed 04:11:39 PM,34.0620,-112.3694, 320,414,476,"21,675"
Wed 04:12:09 PM,34.1085,-112.4158, 320,419,482,"22,825"
Wed 04:12:39 PM,34.1530,-112.4605, 320,422,486,"23,875"
Wed 04:13:09 PM,34.1987,-112.5066, 320,427,491,"24,875"
Wed 04:13:39 PM,34.2443,-112.5523, 320,432,497,"25,775"
Wed 04:14:09 PM,34.2901,-112.5987, 320,433,498,"26,750"
Wed 04:14:39 PM,34.3360,-112.6453, 320,432,497,"27,825"
Wed 04:15:10 PM,34.3847,-112.6947, 320,436,502,"28,000"
Wed 04:15:40 PM,34.4317,-112.7425, 320,435,501,"28,000"
Wed 04:16:10 PM,34.4778,-112.7893, 320,435,501,"28,000"
Wed 04:16:42 PM,34.5250,-112.8373, 320,435,501,"28,000"
Wed 04:17:13 PM,34.5723,-112.8854, 320,436,502,"28,000"
Wed 04:17:47 PM,34.6254,-112.9397, 320,436,502,"28,000"
Wed 04:18:18 PM,34.6730,-112.9884, 320,436,502,"28,000"
Wed 04:18:48 PM,34.7192,-113.0358, 320,436,502,"28,000"
Wed 04:19:13 PM,34.7587,-113.0780, 316,436,502,"28,000"
Wed 04:19:45 PM,34.8029,-113.1337, 314,435,501,"28,000"
Wed 04:20:16 PM,34.8452,-113.1873, 314,435,501,"28,000"
Wed 04:20:46 PM,34.8864,-113.2395, 314,436,502,"28,000"
Wed 04:21:16 PM,34.9289,-113.2935, 314,436,502,"28,000"
Wed 04:21:46 PM,34.9713,-113.3476, 314,434,499,"27,975"
Wed 04:22:16 PM,35.0147,-113.3965, 321,421,484,"28,000"
Wed 04:22:46 PM,35.0610,-113.4432, 320,421,484,"28,000"
Wed 04:23:17 PM,35.1058,-113.4884, 320,419,482,"27,625"
Wed 04:23:48 PM,35.1526,-113.5355, 320,407,468,"27,075"
Wed 04:24:18 PM,35.1957,-113.5791, 320,391,450,"26,475"
Wed 04:24:48 PM,35.2354,-113.6191, 320,379,436,"25,950"
Wed 04:25:18 PM,35.2771,-113.6613, 320,373,429,"25,400"
Wed 04:25:48 PM,35.3159,-113.7006, 320,373,429,"24,900"
Wed 04:26:18 PM,35.3567,-113.7420, 320,373,429,"24,375"
Wed 04:26:48 PM,35.3966,-113.7826, 320,368,423,"23,875"
Wed 04:27:18 PM,35.4347,-113.8216, 320,365,420,"23,400"
Wed 04:27:48 PM,35.4722,-113.8596, 320,361,415,"22,900"
Wed 04:28:18 PM,35.5106,-113.8987, 320,356,410,"22,200"
Wed 04:28:49 PM,35.5515,-113.9406, 320,350,403,"21,275"
Wed 04:29:19 PM,35.5869,-113.9769, 320,346,398,"20,475"
Wed 04:29:50 PM,35.6260,-114.0170, 320,339,390,"19,600"
Wed 04:30:20 PM,35.6619,-114.0537, 320,332,382,"18,825"
Wed 04:30:50 PM,35.6964,-114.0890, 320,326,375,"18,100"
Wed 04:31:21 PM,35.7322,-114.1260, 320,329,379,"17,100"
Wed 04:31:40 PM,35.7524,-114.1489, 312,320,368,"16,725"
Wed 04:32:01 PM,35.7705,-114.1804, 299,312,359,"16,300"
Wed 04:32:32 PM,35.7920,-114.2288, 299,308,354,"15,500"
Wed 04:33:02 PM,35.8117,-114.2734, 298,306,352,"14,800"
Wed 04:33:32 PM,35.8315,-114.3183, 299,302,348,"14,050"
Wed 04:33:52 PM,35.8481,-114.3493, 308,301,346,"13,525"
Wed 04:34:23 PM,35.8744,-114.3912, 308,297,342,"12,775"
Wed 04:34:54 PM,35.8990,-114.4308, 307,293,337,"12,050"
Wed 04:35:24 PM,35.9237,-114.4709, 307,292,336,"11,325"
Wed 04:35:54 PM,35.9490,-114.5114, 308,290,334,"10,600"
Wed 04:36:21 PM,35.9707,-114.5462, 307,288,331,"9,975"
Wed 04:36:43 PM,35.9873,-114.5735, 304,281,323,"9,775"
Wed 04:37:01 PM,35.9988,-114.6014, 292,279,321,"9,325"
Wed 04:37:31 PM,36.0085,-114.6456, 285,261,300,"9,050"
Wed 04:38:01 PM,36.0177,-114.6864, 285,243,280,"8,700"
Wed 04:38:31 PM,36.0256,-114.7249, 284,237,273,"8,175"
Wed 04:39:01 PM,36.0338,-114.7643, 285,239,275,"7,575"
Wed 04:39:31 PM,36.0419,-114.8039, 285,239,275,"7,000"
Wed 04:40:01 PM,36.0507,-114.8440, 286,234,269,"6,500"
Wed 04:40:31 PM,36.0587,-114.8813, 285,225,259,"6,025"
Wed 04:41:01 PM,36.0665,-114.9183, 285,220,253,"5,175"
Wed 04:41:27 PM,36.0731,-114.9489, 284,203,234,"4,675"
Wed 04:41:44 PM,36.0739,-114.9693, 267,198,228,"4,375"
Wed 04:42:11 PM,36.0737,-114.9981, 270,193,222,"3,900"
Wed 04:42:41 PM,36.0737,-115.0309, 271,181,208,"3,400"
Wed 04:43:01 PM,36.0737,-115.0509, 271,174,200,"3,100"
,,,
Wed 04:43:14 PM,36.0737,-115.0634, 269,171,197,"2,875"
,,,
Wed 04:43:17 PM,36.0737,-115.0667, 269,170,196,"2,825"
Wed 04:43:33 PM,36.0737,-115.0819, 270,167,192,"2,625"
Wed 04:43:49 PM,36.0737,-115.0962, 271,166,191,"2,375"
Wed 04:44:05 PM,36.0737,-115.1131, 270,166,191,"2,150"
Wed 04:44:21 PM,36.0737,-115.1274, 270,170,196,"1,950"
Wed 04:44:40 PM,36.0737,-115.1434, 270,112,129,"1,925"
,,,
Wed 04:44:56 PM    Arrival (LAS) @ Wednesday 01:44:56 PM PDT,,,FlightAware
