Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 09:27:00 PM    Left Gate (PHX) @ Wednesday 06:27:00 PM MST,,,Airline
,,,
Wed 09:43:03 PM,33.4311,-112.0089, 270,141,162,"1,175"
Taxi Time: 16 minutes,,,
Wed 09:43:51 PM    Departure (PHX) @ Wednesday 06:43:51 PM MST,,,FlightAware ADS-B (KSDL)
Wed 09:43:51 PM,33.4317,-112.0553, 272,171,197,"3,025"
Wed 09:44:07 PM,33.4321,-112.0704, 272,185,213,"3,450"
Wed 09:44:23 PM,33.4324,-112.0870, 272,201,231,"3,850"
Wed 09:44:48 PM,33.4333,-112.1187, 272,237,273,"4,425"
Wed 09:45:12 PM,33.4343,-112.1508, 273,264,304,"5,075"
Wed 09:45:28 PM,33.4415,-112.1758, 297,272,313,"5,750"
Wed 09:45:46 PM,33.4578,-112.1920, 332,272,313,"6,525"
Wed 09:46:03 PM,33.4780,-112.1964, 359,269,310,"7,425"
Wed 09:46:31 PM,33.5134,-112.1958, 1,270,311,"8,900"
Wed 09:46:52 PM,33.5400,-112.1965, 356,275,316,"9,900"
Wed 09:47:22 PM,33.5809,-112.2002, 356,297,342,"10,900"
Wed 09:47:49 PM,33.6200,-112.2040, 353,324,373,"11,600"
Wed 09:48:05 PM,33.6414,-112.2092, 346,336,387,"11,950"
Wed 09:48:35 PM,33.6895,-112.2248, 345,361,415,"12,775"
Wed 09:49:05 PM,33.7392,-112.2409, 345,380,437,"13,550"
Wed 09:49:35 PM,33.7910,-112.2575, 345,397,457,"14,325"
Wed 09:50:05 PM,33.8460,-112.2753, 345,407,468,"15,300"
Wed 09:50:35 PM,33.8996,-112.2926, 345,407,468,"16,475"
Wed 09:51:05 PM,33.9547,-112.3105, 345,408,470,"17,700"
Wed 09:51:32 PM,34.0034,-112.3264, 344,406,467,"18,800"
Wed 09:51:48 PM,34.0322,-112.3417, 330,403,464,"19,450"
Wed 09:52:05 PM,34.0571,-112.3648, 320,399,459,"20,200"
Wed 09:52:35 PM,34.1011,-112.4083, 321,393,452,"21,475"
Wed 09:53:05 PM,34.1410,-112.4480, 320,388,447,"22,650"
Wed 09:53:35 PM,34.1829,-112.4900, 320,381,438,"23,900"
Wed 09:54:05 PM,34.2237,-112.5312, 320,381,438,"24,875"
Wed 09:54:35 PM,34.2634,-112.5712, 320,385,443,"25,600"
Wed 09:55:05 PM,34.3044,-112.6127, 320,399,459,"25,975"
Wed 09:55:35 PM,34.3483,-112.6571, 320,418,481,"26,000"
Wed 09:56:05 PM,34.3948,-112.7041, 320,439,505,"26,000"
Wed 09:56:35 PM,34.4406,-112.7507, 320,454,522,"26,000"
Wed 09:57:05 PM,34.4909,-112.8017, 320,464,534,"26,000"
Wed 09:57:35 PM,34.5399,-112.8516, 320,463,533,"26,000"
Wed 09:58:05 PM,34.5870,-112.8997, 320,461,531,"26,000"
Wed 09:58:35 PM,34.6370,-112.9508, 320,461,531,"26,000"
Wed 09:59:05 PM,34.6862,-113.0012, 320,463,533,"26,000"
Wed 09:59:35 PM,34.7348,-113.0510, 320,461,531,"26,000"
Wed 09:59:59 PM,34.7741,-113.0925, 316,462,532,"26,000"
Wed 10:00:31 PM,34.8196,-113.1527, 313,463,533,"26,000"
Wed 10:01:03 PM,34.8691,-113.2165, 313,461,531,"26,000"
Wed 10:01:34 PM,34.9127,-113.2721, 314,462,532,"26,000"
Wed 10:02:05 PM,34.9575,-113.3293, 314,463,533,"26,000"
Wed 10:02:35 PM,35.0056,-113.3863, 318,463,533,"26,000"
Wed 10:03:05 PM,35.0553,-113.4366, 320,462,532,"25,975"
Wed 10:03:35 PM,35.1021,-113.4839, 320,460,529,"25,625"
Wed 10:04:06 PM,35.1544,-113.5368, 320,457,526,"25,175"
Wed 10:04:36 PM,35.2026,-113.5856, 320,434,499,"24,725"
Wed 10:05:06 PM,35.2474,-113.6310, 320,408,470,"24,325"
Wed 10:05:36 PM,35.2881,-113.6722, 320,395,455,"24,025"
Wed 10:06:07 PM,35.3315,-113.7161, 320,393,452,"24,000"
Wed 10:06:37 PM,35.3734,-113.7587, 320,393,452,"23,825"
Wed 10:07:07 PM,35.4161,-113.8022, 320,392,451,"23,250"
Wed 10:07:37 PM,35.4575,-113.8444, 320,389,448,"22,250"
Wed 10:08:07 PM,35.4982,-113.8859, 320,381,438,"21,300"
Wed 10:08:37 PM,35.5393,-113.9279, 320,375,432,"20,275"
Wed 10:09:07 PM,35.5793,-113.9690, 320,369,425,"19,350"
Wed 10:09:37 PM,35.6169,-114.0075, 320,349,402,"18,700"
Wed 10:10:07 PM,35.6524,-114.0438, 320,340,391,"17,600"
Wed 10:10:37 PM,35.6884,-114.0807, 320,329,379,"16,775"
Wed 10:11:07 PM,35.7239,-114.1172, 320,308,354,"16,100"
Wed 10:11:35 PM,35.7524,-114.1472, 317,298,343,"15,500"
Wed 10:11:51 PM,35.7651,-114.1684, 301,302,348,"15,175"
Wed 10:12:18 PM,35.7846,-114.2114, 301,302,348,"14,450"
Wed 10:12:43 PM,35.8107,-114.2373, 339,300,345,"13,975"
Wed 10:13:00 PM,35.8322,-114.2425, 352,304,350,"13,925"
Wed 10:13:30 PM,35.8740,-114.2483, 354,275,316,"13,925"
Wed 10:14:01 PM,35.9097,-114.2533, 353,257,296,"13,850"
Wed 10:14:17 PM,35.9283,-114.2562, 351,248,285,"13,500"
Wed 10:14:35 PM,35.9472,-114.2678, 324,252,290,"12,975"
Wed 10:15:15 PM,35.9835,-114.3047, 320,249,287,"12,200"
Wed 10:15:36 PM,36.0003,-114.3222, 317,249,287,"11,750"
Wed 10:15:53 PM,36.0108,-114.3442, 288,253,291,"11,325"
Wed 10:16:34 PM,36.0206,-114.4027, 281,250,288,"10,525"
Wed 10:17:00 PM,36.0267,-114.4398, 281,248,285,"9,975"
Wed 10:17:30 PM,36.0334,-114.4808, 281,248,285,"9,375"
Wed 10:18:00 PM,36.0399,-114.5204, 281,244,281,"8,775"
Wed 10:18:30 PM,36.0465,-114.5609, 281,241,277,"8,225"
Wed 10:19:00 PM,36.0528,-114.6003, 281,237,273,"7,950"
Wed 10:19:30 PM,36.0592,-114.6402, 281,239,275,"7,925"
Wed 10:20:00 PM,36.0658,-114.6812, 281,237,273,"7,925"
Wed 10:20:30 PM,36.0721,-114.7200, 280,235,270,"7,925"
Wed 10:20:48 PM,36.0733,-114.7440, 271,233,268,"7,875"
Wed 10:21:18 PM,36.0735,-114.7856, 270,235,270,"7,325"
Wed 10:21:48 PM,36.0734,-114.8235, 270,218,251,"6,825"
Wed 10:22:18 PM,36.0735,-114.8614, 270,205,236,"6,100"
Wed 10:22:48 PM,36.0736,-114.8958, 270,194,223,"5,550"
Wed 10:23:18 PM,36.0736,-114.9284, 270,190,219,"5,050"
Wed 10:23:48 PM,36.0737,-114.9604, 271,189,217,"4,550"
Wed 10:24:18 PM,36.0737,-114.9928, 270,188,216,"4,050"
Wed 10:24:48 PM,36.0737,-115.0235, 270,182,209,"3,575"
Wed 10:25:18 PM,36.0737,-115.0544, 270,177,204,"3,075"
,,,
Wed 10:25:26 PM,36.0737,-115.0632, 270,168,193,"2,950"
,,,
Wed 10:25:34 PM,36.0737,-115.0700, 270,163,188,"2,850"
Wed 10:25:50 PM,36.0737,-115.0848, 270,158,182,"2,625"
Wed 10:26:06 PM,36.0737,-115.0976, 270,156,180,"2,450"
Wed 10:26:22 PM,36.0737,-115.1134, 270,156,180,"2,175"
Wed 10:26:38 PM,36.0737,-115.1261, 270,154,177,"2,000"
Wed 10:26:54 PM,36.0737,-115.1395, 271,117,135,"1,975"
,,,
Wed 10:27:26 PM    Arrival (LAS) @ Wednesday 07:27:26 PM PDT,,,FlightAware
,,,
Taxi Time: 7 minutes,,,
Wed 10:35:00 PM    Gate Arrival (LAS) @ Wednesday 07:35:00 PM PDT,,,Airline
