Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 01:51:14 PM    Departure (PHX) @ Wednesday 10:51:14 AM MST,,,FlightAware ADS-B (KFFZ)
Wed 01:51:14 PM,33.4311,-111.9956, 90,171,197,"1,200"
Wed 01:51:30 PM,33.4313,-111.9818, 88,179,206,"1,725"
Wed 01:51:46 PM,33.4318,-111.9648, 88,184,212,"2,325"
Wed 01:52:02 PM,33.4328,-111.9467, 86,205,236,"2,625"
Wed 01:52:18 PM,33.4339,-111.9295, 86,222,255,"2,850"
Wed 01:52:36 PM,33.4350,-111.9059, 87,243,280,"3,250"
Wed 01:52:53 PM,33.4368,-111.8820, 80,257,296,"3,650"
Wed 01:53:11 PM,33.4469,-111.8607, 46,262,302,"4,300"
Wed 01:53:29 PM,33.4664,-111.8470, 16,271,312,"4,800"
Wed 01:53:58 PM,33.5024,-111.8435, 2,272,313,"5,975"
Wed 01:54:28 PM,33.5411,-111.8422, 2,274,315,"7,300"
Wed 01:54:58 PM,33.5799,-111.8403, 3,287,330,"8,350"
Wed 01:55:28 PM,33.6204,-111.8381, 3,288,331,"8,775"
Wed 01:55:46 PM,33.6447,-111.8370, 1,286,329,"8,775"
Wed 01:56:02 PM,33.6654,-111.8391, 352,286,329,"8,775"
Wed 01:56:25 PM,33.6962,-111.8442, 352,284,327,"8,800"
Wed 01:56:42 PM,33.7163,-111.8483, 344,286,329,"9,000"
Wed 01:57:00 PM,33.7377,-111.8622, 322,283,326,"9,725"
Wed 01:57:16 PM,33.7509,-111.8797, 307,282,325,"10,475"
Wed 01:57:38 PM,33.7701,-111.9101, 307,282,325,"11,675"
Wed 01:58:18 PM,33.8014,-111.9611, 306,295,339,"13,300"
Wed 01:58:48 PM,33.8259,-112.0015, 306,307,353,"14,450"
Wed 01:59:18 PM,33.8513,-112.0435, 306,314,361,"15,750"
Wed 01:59:48 PM,33.8765,-112.0848, 306,322,371,"16,950"
Wed 02:00:18 PM,33.9046,-112.1312, 306,355,409,"17,425"
Wed 02:00:48 PM,33.9329,-112.1778, 306,367,422,"18,350"
Wed 02:01:18 PM,33.9639,-112.2290, 306,374,430,"19,450"
Wed 02:01:48 PM,33.9946,-112.2798, 306,379,436,"20,575"
Wed 02:02:12 PM,34.0212,-112.3223, 311,383,441,"21,500"
Wed 02:02:30 PM,34.0443,-112.3506, 317,385,443,"22,150"
Wed 02:03:11 PM,34.0983,-112.4054, 320,390,449,"23,500"
Wed 02:03:41 PM,34.1413,-112.4488, 320,393,452,"24,475"
Wed 02:04:11 PM,34.1818,-112.4896, 320,399,459,"25,325"
Wed 02:04:41 PM,34.2247,-112.5328, 320,406,467,"26,100"
Wed 02:05:11 PM,34.2703,-112.5789, 320,412,474,"26,875"
Wed 02:05:41 PM,34.3118,-112.6209, 320,420,483,"27,475"
Wed 02:06:11 PM,34.3574,-112.6671, 320,427,491,"28,125"
Wed 02:06:41 PM,34.4044,-112.7147, 320,433,498,"28,750"
Wed 02:07:11 PM,34.4502,-112.7612, 320,432,497,"29,650"
Wed 02:07:41 PM,34.4940,-112.8057, 320,427,491,"30,000"
Wed 02:08:15 PM,34.5464,-112.8590, 320,421,484,"30,000"
Wed 02:08:46 PM,34.5915,-112.9051, 320,419,482,"30,000"
Wed 02:09:16 PM,34.6390,-112.9536, 320,418,481,"30,000"
Wed 02:09:46 PM,34.6826,-112.9983, 320,417,480,"30,000"
Wed 02:10:17 PM,34.7288,-113.0456, 320,417,480,"30,000"
Wed 02:10:37 PM,34.7565,-113.0753, 316,417,480,"30,000"
Wed 02:11:14 PM,34.8069,-113.1387, 314,417,480,"30,000"
Wed 02:11:44 PM,34.8448,-113.1868, 314,418,481,"30,000"
Wed 02:12:14 PM,34.8856,-113.2386, 314,419,482,"30,000"
Wed 02:12:44 PM,34.9254,-113.2892, 314,419,482,"30,000"
Wed 02:13:14 PM,34.9656,-113.3405, 314,429,494,"30,000"
Wed 02:13:38 PM,34.9994,-113.3809, 320,434,499,"30,000"
Wed 02:14:09 PM,35.0501,-113.4322, 320,435,501,"30,000"
Wed 02:14:39 PM,35.0947,-113.4773, 320,436,502,"30,000"
Wed 02:15:09 PM,35.1420,-113.5249, 320,435,501,"30,000"
Wed 02:15:39 PM,35.1891,-113.5725, 321,437,503,"30,000"
Wed 02:16:09 PM,35.2360,-113.6197, 320,438,504,"30,000"
Wed 02:16:39 PM,35.2819,-113.6662, 320,435,501,"29,975"
Wed 02:17:09 PM,35.3277,-113.7126, 320,427,491,"29,175"
Wed 02:17:39 PM,35.3730,-113.7586, 320,408,470,"28,575"
Wed 02:18:09 PM,35.4146,-113.8008, 320,396,456,"27,575"
Wed 02:18:39 PM,35.4577,-113.8450, 320,404,465,"25,725"
Wed 02:19:09 PM,35.5006,-113.8887, 320,394,453,"24,450"
