Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sun 01:27:00 PM    Left Gate (PHX) @ Sunday 10:27:00 AM MST,,,Airline
,,,
Taxi Time: 21 minutes,,,
Sun 01:48:20 PM    Departure (PHX) @ Sunday 10:48:20 AM MST,,,FlightAware ADS-B (KFFZ)
Sun 01:48:20 PM,33.4311,-112.0036, 90,171,197,"1,100"
Sun 01:48:36 PM,33.4313,-111.9868, 88,178,205,"1,625"
Sun 01:48:52 PM,33.4320,-111.9727, 86,184,212,"2,175"
Sun 01:49:08 PM,33.4332,-111.9538, 87,197,227,"2,650"
Sun 01:49:24 PM,33.4338,-111.9376, 87,214,246,"2,925"
Sun 01:49:49 PM,33.4353,-111.9060, 87,244,281,"3,475"
Sun 01:50:06 PM,33.4370,-111.8814, 78,263,303,"3,925"
Sun 01:50:23 PM,33.4465,-111.8599, 49,270,311,"4,500"
Sun 01:50:41 PM,33.4662,-111.8458, 16,275,316,"5,225"
Sun 01:51:11 PM,33.5062,-111.8424, 2,281,323,"6,500"
Sun 01:51:41 PM,33.5447,-111.8412, 1,289,333,"7,725"
Sun 01:52:11 PM,33.5843,-111.8399, 2,289,333,"8,725"
Sun 01:52:41 PM,33.6263,-111.8383, 2,290,334,"8,975"
Sun 01:52:59 PM,33.6491,-111.8377, 359,290,334,"8,975"
Sun 01:53:16 PM,33.6708,-111.8402, 352,291,335,"8,950"
Sun 01:53:44 PM,33.7091,-111.8466, 350,290,334,"9,075"
Sun 01:54:00 PM,33.7299,-111.8560, 331,297,342,"9,500"
Sun 01:54:16 PM,33.7473,-111.8741, 311,301,346,"10,175"
Sun 01:54:55 PM,33.7820,-111.9298, 306,343,395,"10,975"
Sun 01:55:25 PM,33.8100,-111.9757, 306,358,412,"11,900"
Sun 01:55:55 PM,33.8392,-112.0236, 306,363,418,"13,100"
Sun 01:56:25 PM,33.8693,-112.0732, 306,365,420,"14,475"
Sun 01:56:55 PM,33.8987,-112.1218, 306,366,421,"15,875"
Sun 01:57:25 PM,33.9291,-112.1716, 306,366,421,"17,250"
Sun 01:57:55 PM,33.9604,-112.2232, 306,362,417,"18,750"
Sun 01:58:25 PM,33.9884,-112.2694, 306,367,422,"19,850"
Sun 01:58:51 PM,34.0154,-112.3139, 307,375,432,"20,600"
Sun 01:59:08 PM,34.0356,-112.3408, 315,385,443,"21,000"
Sun 01:59:29 PM,34.0624,-112.3692, 320,393,452,"21,525"
Sun 01:59:59 PM,34.1050,-112.4122, 320,399,459,"22,450"
Sun 02:00:29 PM,34.1482,-112.4558, 320,404,465,"23,400"
Sun 02:00:59 PM,34.1920,-112.4999, 320,408,470,"24,325"
Sun 02:01:29 PM,34.2356,-112.5438, 320,411,473,"25,250"
Sun 02:01:59 PM,34.2798,-112.5885, 320,423,487,"25,775"
Sun 02:02:29 PM,34.3260,-112.6354, 320,430,495,"26,000"
Sun 02:03:00 PM,34.3732,-112.6829, 320,429,494,"26,000"
Sun 02:03:35 PM,34.4272,-112.7382, 320,429,494,"26,000"
Sun 02:04:06 PM,34.4732,-112.7849, 320,429,494,"26,000"
Sun 02:04:36 PM,34.5175,-112.8299, 320,428,493,"26,000"
Sun 02:05:15 PM,34.5769,-112.8901, 320,429,494,"26,000"
Sun 02:05:46 PM,34.6236,-112.9377, 320,430,495,"26,000"
Sun 02:06:16 PM,34.6696,-112.9846, 320,430,495,"26,000"
Sun 02:06:46 PM,34.7156,-113.0319, 320,431,496,"26,000"
Sun 02:07:16 PM,34.7602,-113.0778, 319,432,497,"26,000"
Sun 02:08:02 PM,34.8260,-113.1620, 312,433,498,"26,000"
Sun 02:08:33 PM,34.8672,-113.2166, 313,434,499,"26,000"
Sun 02:09:03 PM,34.9075,-113.2681, 314,435,501,"26,000"
Sun 02:09:34 PM,34.9493,-113.3209, 314,434,499,"26,000"
Sun 02:09:58 PM,34.9857,-113.3665, 316,434,499,"26,000"
Sun 02:10:29 PM,35.0307,-113.4129, 320,433,498,"26,000"
Sun 02:11:01 PM,35.0820,-113.4646, 320,433,498,"26,000"
Sun 02:11:32 PM,35.1300,-113.5129, 321,431,496,"26,000"
Sun 02:12:05 PM,35.1785,-113.5618, 320,430,495,"26,000"
Sun 02:12:35 PM,35.2256,-113.6092, 320,428,493,"26,000"
Sun 02:13:05 PM,35.2713,-113.6555, 320,427,491,"26,000"
Sun 02:13:35 PM,35.3159,-113.7006, 320,418,481,"25,750"
Sun 02:14:05 PM,35.3611,-113.7466, 320,408,470,"24,725"
Sun 02:14:35 PM,35.4024,-113.7887, 320,398,458,"23,875"
Sun 02:15:05 PM,35.4456,-113.8326, 320,387,445,"23,025"
Sun 02:15:35 PM,35.4877,-113.8755, 320,376,433,"22,200"
Sun 02:16:05 PM,35.5265,-113.9152, 320,366,421,"21,400"
Sun 02:16:36 PM,35.5656,-113.9549, 320,358,412,"20,625"
Sun 02:17:06 PM,35.6044,-113.9947, 320,350,403,"19,850"
