Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 10:48:00 AM    Left Gate (PHX) @ Wednesday 07:48:00 AM MST,,,Airline
,,,
Taxi Time: 10 minutes,,,
Wed 10:58:00 AM    Departure (PHX) @ Wednesday 07:58:00 AM MST,,,FlightAware ADS-B (KLUF)
Wed 10:58:00 AM,33.4313,-111.9893, 87,160,184,"1,775"
Wed 10:58:16 AM,33.4323,-111.9757, 84,167,192,"2,325"
Wed 10:58:32 AM,33.4333,-111.9595, 87,185,213,"2,650"
Wed 10:58:48 AM,33.4341,-111.9427, 87,202,232,"2,950"
Wed 10:59:04 AM,33.4349,-111.9256, 87,213,245,"3,475"
Wed 10:59:25 AM,33.4362,-111.8986, 86,222,255,"4,300"
Wed 10:59:43 AM,33.4383,-111.8748, 76,246,283,"4,675"
Wed 10:59:59 AM,33.4472,-111.8573, 45,263,303,"4,925"
Wed 11:00:17 AM,33.4678,-111.8463, 5,274,315,"5,400"
Wed 11:00:35 AM,33.4896,-111.8549, 325,270,311,"6,350"
Wed 11:00:58 AM,33.5115,-111.8749, 324,272,313,"7,675"
Wed 11:01:28 AM,33.5415,-111.9017, 323,275,316,"9,450"
Wed 11:01:50 AM,33.5641,-111.9220, 325,288,331,"10,475"
Wed 11:02:20 AM,33.6002,-111.9533, 324,331,381,"11,100"
Wed 11:02:50 AM,33.6410,-111.9895, 323,366,421,"11,850"
Wed 11:03:20 AM,33.6792,-112.0234, 324,360,414,"13,625"
Wed 11:03:50 AM,33.7199,-112.0590, 324,365,420,"15,175"
Wed 11:04:20 AM,33.7629,-112.0973, 323,379,436,"16,275"
Wed 11:04:50 AM,33.8044,-112.1343, 323,388,447,"17,475"
Wed 11:05:20 AM,33.8481,-112.1736, 323,392,451,"18,750"
Wed 11:05:50 AM,33.8921,-112.2130, 323,394,453,"20,075"
Wed 11:06:20 AM,33.9348,-112.2512, 323,402,463,"21,100"
Wed 11:06:50 AM,33.9827,-112.2942, 323,407,468,"22,225"
Wed 11:07:20 AM,34.0271,-112.3342, 322,410,472,"23,275"
Wed 11:08:00 AM,34.0856,-112.3927, 320,415,478,"24,600"
Wed 11:08:30 AM,34.1309,-112.4385, 320,420,483,"25,525"
Wed 11:09:00 AM,34.1754,-112.4832, 320,421,484,"26,400"
Wed 11:09:30 AM,34.2197,-112.5280, 320,415,478,"27,550"
Wed 11:10:01 AM,34.2647,-112.5734, 320,416,479,"28,000"
Wed 11:10:31 AM,34.3111,-112.6202, 320,416,479,"28,000"
Wed 11:11:01 AM,34.3548,-112.6644, 320,415,478,"28,000"
Wed 11:11:32 AM,34.3989,-112.7090, 320,415,478,"28,000"
Wed 11:12:02 AM,34.4425,-112.7532, 320,416,479,"28,000"
Wed 11:12:32 AM,34.4889,-112.8004, 320,416,479,"28,000"
Wed 11:13:03 AM,34.5323,-112.8447, 320,417,480,"28,000"
Wed 11:13:33 AM,34.5766,-112.8898, 320,418,481,"28,000"
Wed 11:14:03 AM,34.6217,-112.9358, 320,419,482,"28,000"
Wed 11:14:33 AM,34.6655,-112.9809, 320,420,483,"28,000"
Wed 11:15:03 AM,34.7101,-113.0265, 320,420,483,"28,000"
Wed 11:15:31 AM,34.7530,-113.0712, 317,420,483,"28,000"
Wed 11:16:16 AM,34.8126,-113.1460, 314,419,482,"28,000"
Wed 11:16:46 AM,34.8533,-113.1977, 314,419,482,"28,000"
Wed 11:17:16 AM,34.8929,-113.2479, 314,420,483,"28,000"
Wed 11:17:47 AM,34.9358,-113.3023, 314,419,482,"28,000"
Wed 11:18:17 AM,34.9752,-113.3525, 314,419,482,"28,000"
Wed 11:18:37 AM,35.0031,-113.3847, 320,419,482,"28,000"
Wed 11:19:14 AM,35.0589,-113.4410, 320,420,483,"28,000"
Wed 11:19:45 AM,35.1070,-113.4896, 320,421,484,"28,000"
Wed 11:20:15 AM,35.1497,-113.5327, 320,420,483,"28,000"
Wed 11:20:45 AM,35.1969,-113.5803, 320,416,479,"27,975"
Wed 11:21:15 AM,35.2379,-113.6216, 320,399,459,"27,725"
