Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 08:16:45 PM    Departure (PHX) @ Tuesday 05:16:45 PM MST,,,FlightAware ADS-B (KPHX)
Tue 08:16:45 PM,33.4311,-112.0262, 269,166,191,"1,400"
Tue 08:17:01 PM,33.4308,-112.0409, 270,167,192,"1,975"
Tue 08:17:17 PM,33.4309,-112.0561, 272,177,204,"2,450"
Tue 08:17:33 PM,33.4316,-112.0725, 273,187,215,"2,875"
Tue 08:17:49 PM,33.4324,-112.0904, 272,202,232,"3,275"
Tue 08:18:12 PM,33.4332,-112.1176, 272,223,257,"3,925"
Tue 08:18:42 PM,33.4342,-112.1554, 272,242,278,"5,050"
Tue 08:19:00 PM,33.4406,-112.1793, 303,245,282,"5,900"
Tue 08:19:18 PM,33.4551,-112.1936, 336,244,281,"6,700"
Tue 08:19:34 PM,33.4728,-112.1971, 0,241,277,"7,500"
Tue 08:19:59 PM,33.5010,-112.1966, 1,242,278,"8,800"
Tue 08:20:23 PM,33.5270,-112.1959, 360,241,277,"9,950"
Tue 08:21:04 PM,33.5770,-112.2005, 356,273,314,"11,400"
Tue 08:21:31 PM,33.6130,-112.2032, 356,305,351,"11,900"
Tue 08:21:48 PM,33.6374,-112.2079, 347,329,379,"12,200"
Tue 08:22:22 PM,33.6877,-112.2238, 345,352,405,"13,175"
Tue 08:22:52 PM,33.7376,-112.2399, 345,366,421,"14,200"
Tue 08:23:22 PM,33.7889,-112.2568, 345,367,422,"15,750"
Tue 08:23:52 PM,33.8357,-112.2721, 345,369,425,"17,125"
Tue 08:24:22 PM,33.8860,-112.2885, 345,371,427,"18,550"
Tue 08:24:52 PM,33.9351,-112.3044, 345,374,430,"19,825"
Tue 08:25:22 PM,33.9855,-112.3207, 345,378,435,"20,925"
Tue 08:25:52 PM,34.0340,-112.3447, 330,386,444,"21,000"
Tue 08:26:09 PM,34.0602,-112.3676, 320,392,451,"21,025"
Tue 08:26:39 PM,34.1018,-112.4091, 320,394,453,"21,825"
Tue 08:27:09 PM,34.1440,-112.4513, 320,396,456,"22,950"
Tue 08:27:39 PM,34.1853,-112.4929, 320,394,453,"24,150"
Tue 08:28:09 PM,34.2281,-112.5362, 320,400,460,"25,050"
Tue 08:28:39 PM,34.2716,-112.5801, 320,410,472,"25,800"
Tue 08:29:11 PM,34.3178,-112.6267, 320,430,495,"26,025"
Tue 08:29:41 PM,34.3678,-112.6770, 320,445,512,"26,025"
Tue 08:30:11 PM,34.4128,-112.7227, 320,448,516,"26,000"
Tue 08:30:41 PM,34.4625,-112.7736, 320,448,516,"26,000"
Tue 08:31:11 PM,34.5087,-112.8208, 320,448,516,"26,000"
Tue 08:31:41 PM,34.5576,-112.8707, 320,446,513,"26,000"
Tue 08:32:12 PM,34.6047,-112.9187, 320,446,513,"26,000"
Tue 08:32:42 PM,34.6520,-112.9670, 320,446,513,"26,000"
Tue 08:33:12 PM,34.7009,-113.0170, 320,448,516,"26,000"
Tue 08:33:42 PM,34.7472,-113.0644, 320,448,516,"26,000"
Tue 08:34:16 PM,34.7981,-113.1234, 313,452,520,"26,000"
Tue 08:34:46 PM,34.8399,-113.1798, 312,451,519,"26,000"
Tue 08:35:16 PM,34.8825,-113.2362, 313,450,518,"26,000"
Tue 08:35:46 PM,34.9263,-113.2923, 314,451,519,"26,000"
Tue 08:36:16 PM,34.9684,-113.3456, 314,453,521,"26,000"
Tue 08:36:37 PM,35.0011,-113.3838, 319,450,518,"26,000"
Tue 08:37:22 PM,35.0720,-113.4548, 321,453,521,"26,000"
Tue 08:37:54 PM,35.1261,-113.5092, 321,453,521,"26,000"
Tue 08:38:27 PM,35.1781,-113.5616, 320,453,521,"26,000"
Tue 08:38:57 PM,35.2250,-113.6088, 320,455,524,"26,000"
Tue 08:39:28 PM,35.2763,-113.6606, 320,456,525,"26,000"
Tue 08:39:58 PM,35.3247,-113.7095, 320,446,513,"25,750"
Tue 08:40:28 PM,35.3734,-113.7592, 320,433,498,"24,475"
Tue 08:40:58 PM,35.4194,-113.8061, 320,416,479,"23,550"
Tue 08:41:28 PM,35.4605,-113.8479, 320,401,461,"22,700"
Tue 08:41:58 PM,35.5027,-113.8909, 320,389,448,"21,875"
Tue 08:42:28 PM,35.5456,-113.9345, 320,373,429,"21,000"
Tue 08:42:59 PM,35.5844,-113.9741, 320,359,413,"20,225"
Tue 08:43:29 PM,35.6211,-114.0117, 320,347,399,"19,450"
Tue 08:43:59 PM,35.6591,-114.0507, 320,332,382,"18,700"
Tue 08:44:29 PM,35.6935,-114.0862, 320,321,369,"18,025"
Tue 08:44:59 PM,35.7272,-114.1209, 320,315,362,"17,325"
Tue 08:45:15 PM,35.7451,-114.1396, 317,315,362,"16,825"
Tue 08:45:39 PM,35.7664,-114.1719, 302,318,366,"16,175"
Tue 08:46:21 PM,35.7965,-114.2390, 299,320,368,"15,200"
Tue 08:46:51 PM,35.8177,-114.2869, 298,317,365,"14,500"
