Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Fri 08:43:00 PM    Left Gate (PHX) @ Friday 06:43:00 PM MST,,,Airline
,,,
Taxi Time: 22 minutes,,,
Fri 09:05:35 PM    Departure (PHX) @ Friday 07:05:35 PM MST,,,FlightAware ADS-B (KSDL)
Fri 09:05:35 PM,33.4313,-111.9918, 89,149,171,"1,875"
Fri 09:05:51 PM,33.4316,-111.9801, 88,152,175,"2,475"
Fri 09:06:07 PM,33.4320,-111.9644, 88,167,192,"2,875"
Fri 09:06:23 PM,33.4324,-111.9494, 89,188,216,"3,175"
Fri 09:06:39 PM,33.4327,-111.9328, 89,211,243,"3,375"
Fri 09:07:00 PM,33.4331,-111.9040, 89,233,268,"4,100"
Fri 09:07:18 PM,33.4326,-111.8821, 100,227,261,"5,175"
Fri 09:07:34 PM,33.4246,-111.8642, 134,238,274,"5,925"
Fri 09:07:51 PM,33.4095,-111.8515, 151,245,282,"6,650"
Fri 09:08:09 PM,33.3902,-111.8459, 181,253,291,"7,450"
Fri 09:08:27 PM,33.3695,-111.8547, 211,261,300,"8,175"
Fri 09:08:44 PM,33.3554,-111.8711, 240,260,299,"8,900"
Fri 09:09:02 PM,33.3523,-111.8961, 278,248,285,"9,825"
Fri 09:09:28 PM,33.3572,-111.9318, 278,254,292,"10,950"
Fri 09:09:58 PM,33.3615,-111.9758, 276,291,335,"11,450"
Fri 09:10:24 PM,33.3658,-112.0214, 279,320,368,"11,975"
Fri 09:10:54 PM,33.3734,-112.0740, 280,351,404,"12,375"
Fri 09:11:24 PM,33.3819,-112.1311, 280,356,410,"13,500"
Fri 09:11:54 PM,33.3907,-112.1917, 280,358,412,"14,875"
Fri 09:12:24 PM,33.3992,-112.2498, 280,363,418,"16,000"
Fri 09:12:54 PM,33.4082,-112.3112, 280,367,422,"17,175"
Fri 09:13:24 PM,33.4170,-112.3709, 280,374,430,"18,100"
Fri 09:13:54 PM,33.4263,-112.4344, 280,380,437,"19,075"
