Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Mon 11:17:00 PM    Departure (PHX) @ Monday 08:17:00 PM MST,,,Albuquerque Center
,,,
Mon 11:17:01 PM,33.4309,-111.9958, 91,162,186,"1,500"
Mon 11:17:17 PM,33.4308,-111.9822, 89,164,189,"2,125"
Mon 11:17:33 PM,33.4316,-111.9663, 86,182,209,"2,575"
Mon 11:17:49 PM,33.4326,-111.9504, 86,202,232,"2,900"
Mon 11:18:05 PM,33.4336,-111.9318, 86,213,245,"3,500"
Mon 11:18:26 PM,33.4350,-111.9053, 88,220,253,"4,450"
Mon 11:18:43 PM,33.4362,-111.8839, 81,235,270,"5,075"
Mon 11:19:00 PM,33.4445,-111.8645, 45,262,302,"5,350"
Mon 11:19:18 PM,33.4652,-111.8529, 8,275,316,"5,900"
Mon 11:19:34 PM,33.4852,-111.8578, 334,278,320,"6,650"
Mon 11:19:56 PM,33.5075,-111.8768, 320,283,326,"7,650"
Mon 11:20:26 PM,33.5387,-111.9080, 321,290,334,"8,950"
Mon 11:20:42 PM,33.5541,-111.9221, 323,296,341,"9,650"
Mon 11:21:12 PM,33.5891,-111.9524, 325,322,371,"10,450"
Mon 11:21:42 PM,33.6273,-111.9850, 325,355,409,"10,950"
Mon 11:22:12 PM,33.6710,-112.0227, 324,383,441,"11,525"
Mon 11:22:42 PM,33.7151,-112.0609, 324,387,445,"12,800"
Mon 11:23:22 PM,33.7719,-112.1106, 324,391,450,"14,525"
Mon 11:23:52 PM,33.8156,-112.1486, 324,393,452,"15,875"
Mon 11:24:22 PM,33.8608,-112.1881, 324,401,461,"16,950"
Mon 11:24:52 PM,33.9057,-112.2273, 324,411,473,"17,950"
Mon 11:25:22 PM,33.9533,-112.2690, 324,417,480,"19,000"
Mon 11:25:45 PM,33.9888,-112.3001, 325,422,486,"19,700"
Mon 11:26:11 PM,34.0292,-112.3362, 321,430,495,"20,450"
Mon 11:26:47 PM,34.0855,-112.3927, 320,432,497,"21,600"
Mon 11:27:17 PM,34.1317,-112.4389, 320,439,505,"22,325"
Mon 11:27:47 PM,34.1807,-112.4882, 320,444,511,"23,100"
Mon 11:28:17 PM,34.2289,-112.5369, 320,451,519,"23,775"
Mon 11:28:47 PM,34.2748,-112.5833, 320,456,525,"24,450"
Mon 11:29:17 PM,34.3247,-112.6337, 320,464,534,"25,025"
Mon 11:29:47 PM,34.3745,-112.6843, 320,468,539,"25,700"
Mon 11:30:17 PM,34.4224,-112.7328, 320,467,537,"26,525"
Mon 11:30:47 PM,34.4724,-112.7837, 320,468,539,"27,400"
Mon 11:31:17 PM,34.5213,-112.8333, 320,467,537,"28,000"
Mon 11:31:47 PM,34.5738,-112.8869, 320,475,547,"28,000"
Mon 11:32:17 PM,34.6245,-112.9386, 320,478,550,"28,000"
