Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sun 05:46:00 PM    Left Gate (PHX) @ Sunday 02:46:00 PM MST,,,Airline
,,,
Taxi Time: 19 minutes,,,
Sun 06:05:23 PM    Departure (PHX) @ Sunday 03:05:23 PM MST,,,FlightAware ADS-B (KIWA)
Sun 06:05:23 PM,33.4311,-112.0323, 270,172,198,"1,950"
Sun 06:05:39 PM,33.4314,-112.0461, 272,178,205,"2,500"
Sun 06:05:55 PM,33.4319,-112.0635, 272,201,231,"2,850"
Sun 06:06:11 PM,33.4324,-112.0825, 271,228,262,"3,125"
Sun 06:06:39 PM,33.4331,-112.1181, 272,230,265,"4,550"
Sun 06:07:06 PM,33.4344,-112.1553, 275,252,290,"5,550"
Sun 06:07:24 PM,33.4415,-112.1781, 307,261,300,"6,350"
Sun 06:07:41 PM,33.4570,-112.1928, 336,266,306,"7,150"
Sun 06:08:00 PM,33.4807,-112.1966, 3,270,311,"8,100"
Sun 06:08:18 PM,33.5037,-112.1961, 0,273,314,"9,050"
Sun 06:08:37 PM,33.5281,-112.1958, 360,270,311,"10,225"
Sun 06:09:20 PM,33.5846,-112.2003, 356,318,366,"11,425"
Sun 06:09:40 PM,33.6166,-112.2037, 353,348,400,"11,750"
Sun 06:09:57 PM,33.6449,-112.2104, 345,369,425,"12,125"
Sun 06:10:27 PM,33.6938,-112.2262, 345,377,434,"13,500"
Sun 06:10:57 PM,33.7452,-112.2426, 345,386,444,"14,875"
Sun 06:11:20 PM,33.7843,-112.2553, 346,391,450,"15,850"
Sun 06:11:36 PM,33.8144,-112.2659, 342,393,452,"16,700"
Sun 06:11:57 PM,33.8484,-112.2858, 329,392,451,"17,775"
Sun 06:12:39 PM,33.9086,-112.3404, 322,398,458,"19,525"
Sun 06:13:09 PM,33.9534,-112.3826, 322,413,475,"20,425"
Sun 06:13:39 PM,33.9994,-112.4258, 322,420,483,"21,400"
Sun 06:14:09 PM,34.0456,-112.4692, 322,425,489,"22,425"
Sun 06:14:39 PM,34.0904,-112.5114, 322,432,497,"23,350"
Sun 06:15:09 PM,34.1396,-112.5579, 322,435,501,"24,350"
Sun 06:15:39 PM,34.1860,-112.6018, 322,439,505,"25,300"
Sun 06:16:10 PM,34.2381,-112.6512, 322,443,510,"26,150"
Sun 06:16:41 PM,34.2859,-112.6964, 322,432,497,"27,550"
Sun 06:17:12 PM,34.3345,-112.7425, 322,431,496,"28,000"
Sun 06:17:42 PM,34.3818,-112.7874, 322,430,495,"28,000"
Sun 06:18:12 PM,34.4276,-112.8312, 322,431,496,"28,000"
Sun 06:18:43 PM,34.4776,-112.8788, 322,429,494,"28,000"
Sun 06:19:13 PM,34.5227,-112.9220, 322,429,494,"28,000"
Sun 06:19:46 PM,34.5750,-112.9720, 322,428,493,"28,000"
Sun 06:20:16 PM,34.6220,-113.0169, 322,428,493,"28,000"
Sun 06:20:46 PM,34.6670,-113.0601, 322,408,470,"28,000"
Sun 06:21:17 PM,34.7123,-113.1039, 321,401,461,"28,000"
Sun 06:21:51 PM,34.7611,-113.1509, 322,399,459,"28,000"
Sun 06:22:21 PM,34.8045,-113.1925, 322,398,458,"28,000"
Sun 06:22:51 PM,34.8481,-113.2345, 322,397,457,"28,000"
Sun 06:23:23 PM,34.8936,-113.2784, 321,396,456,"28,000"
Sun 06:23:56 PM,34.9408,-113.3242, 322,395,455,"28,000"
Sun 06:24:26 PM,34.9828,-113.3649, 321,393,452,"28,000"
Sun 06:24:56 PM,35.0260,-113.4076, 320,392,451,"28,000"
Sun 06:25:26 PM,35.0690,-113.4512, 320,389,448,"27,600"
Sun 06:25:56 PM,35.1102,-113.4928, 320,379,436,"27,050"
Sun 06:26:26 PM,35.1492,-113.5321, 320,374,430,"26,525"
Sun 06:26:56 PM,35.1892,-113.5725, 320,373,429,"26,025"
Sun 06:27:28 PM,35.2322,-113.6161, 320,369,425,"25,475"
Sun 06:27:58 PM,35.2721,-113.6564, 320,365,420,"24,950"
Sun 06:28:29 PM,35.3108,-113.6955, 320,363,418,"24,450"
Sun 06:28:59 PM,35.3486,-113.7337, 320,361,415,"24,000"
Sun 06:29:29 PM,35.3888,-113.7747, 320,361,415,"23,850"
Sun 06:29:59 PM,35.4271,-113.8140, 320,356,410,"23,275"
Sun 06:30:29 PM,35.4641,-113.8514, 320,351,404,"22,450"
Sun 06:30:59 PM,35.5028,-113.8911, 320,346,398,"21,550"
Sun 06:31:29 PM,35.5382,-113.9271, 320,346,398,"20,750"
Sun 06:32:00 PM,35.5770,-113.9667, 320,351,404,"19,850"
Sun 06:32:30 PM,35.6148,-114.0056, 320,353,406,"19,000"
Sun 06:33:00 PM,35.6524,-114.0442, 320,354,407,"18,125"
Sun 06:33:31 PM,35.6910,-114.0835, 321,355,409,"17,300"
Sun 06:34:01 PM,35.7292,-114.1228, 320,354,407,"16,450"
Sun 06:34:21 PM,35.7531,-114.1501, 310,344,396,"16,075"
Sun 06:34:41 PM,35.7707,-114.1806, 300,339,390,"15,650"
Sun 06:35:20 PM,35.7996,-114.2458, 299,330,380,"14,700"
Sun 06:35:50 PM,35.8215,-114.2953, 298,323,372,"13,975"
Sun 06:36:13 PM,35.8378,-114.3316, 302,319,367,"13,425"
Sun 06:36:53 PM,35.8715,-114.3874, 307,294,338,"13,025"
Sun 06:37:23 PM,35.8951,-114.4252, 307,266,306,"12,850"
Sun 06:37:41 PM,35.9118,-114.4438, 336,262,302,"12,425"
Sun 06:38:14 PM,35.9519,-114.4511, 355,260,299,"11,675"
Sun 06:38:44 PM,35.9880,-114.4553, 355,259,298,"10,875"
Sun 06:39:14 PM,36.0216,-114.4596, 354,252,290,"10,125"
Sun 06:39:31 PM,36.0385,-114.4697, 316,248,285,"9,525"
Sun 06:39:48 PM,36.0480,-114.4900, 285,237,273,"9,025"
Sun 06:40:09 PM,36.0510,-114.5177, 276,234,269,"8,475"
Sun 06:40:39 PM,36.0552,-114.5576, 277,232,267,"7,950"
Sun 06:40:55 PM,36.0576,-114.5786, 279,236,272,"7,950"
Sun 06:41:25 PM,36.0622,-114.6206, 277,240,276,"7,975"
Sun 06:41:56 PM,36.0664,-114.6636, 278,242,278,"7,950"
Sun 06:42:26 PM,36.0709,-114.7047, 277,242,278,"7,950"
Sun 06:42:46 PM,36.0731,-114.7300, 274,237,273,"7,950"
Sun 06:43:03 PM,36.0737,-114.7524, 270,219,252,"7,800"
Sun 06:43:30 PM,36.0734,-114.7852, 269,230,265,"7,225"
Sun 06:44:00 PM,36.0734,-114.8260, 271,232,267,"6,725"
Sun 06:44:30 PM,36.0736,-114.8657, 270,245,282,"6,075"
Sun 06:45:00 PM,36.0736,-114.9093, 270,245,282,"5,375"
Sun 06:45:30 PM,36.0736,-114.9494, 270,225,259,"4,775"
Sun 06:46:00 PM,36.0737,-114.9860, 269,203,234,"4,175"
Sun 06:46:30 PM,36.0737,-115.0190, 269,188,216,"3,700"
Sun 06:47:00 PM,36.0737,-115.0500, 271,174,200,"3,225"
,,,
Sun 06:47:14 PM,36.0737,-115.0636, 269,167,192,"3,025"
,,,
Sun 06:47:16 PM,36.0737,-115.0655, 269,164,189,"3,000"
Sun 06:47:32 PM,36.0737,-115.0805, 270,166,191,"2,750"
Sun 06:47:48 PM,36.0736,-115.0955, 270,174,200,"2,500"
Sun 06:48:04 PM,36.0736,-115.1112, 270,171,197,"2,300"
Sun 06:48:20 PM,36.0737,-115.1283, 270,170,196,"2,075"
Sun 06:48:39 PM,36.0737,-115.1433, 270,119,137,"2,050"
,,,
Sun 06:49:12 PM    Arrival (LAS) @ Sunday 03:49:12 PM PDT,,,FlightAware
,,,
Taxi Time: 4 minutes,,,
Sun 06:54:00 PM    Gate Arrival (LAS) @ Sunday 03:54:00 PM PDT,,,Airline
