Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Wed 06:18:00 PM    Left Gate (PHX) @ Wednesday 03:18:00 PM MST,,,Airline
,,,
Taxi Time: 16 minutes,,,
Wed 06:34:16 PM    Departure (PHX) @ Wednesday 03:34:16 PM MST,,,FlightAware ADS-B (KPHX)
Wed 06:34:16 PM,33.4311,-112.0170, 270,149,171,"1,525"
Wed 06:34:32 PM,33.4310,-112.0298, 269,147,169,"2,275"
Wed 06:34:48 PM,33.4311,-112.0445, 271,166,191,"2,775"
Wed 06:35:04 PM,33.4315,-112.0609, 272,189,217,"3,325"
Wed 06:35:20 PM,33.4320,-112.0781, 272,215,247,"3,775"
Wed 06:35:36 PM,33.4325,-112.0979, 271,237,273,"4,525"
Wed 06:35:52 PM,33.4331,-112.1194, 272,245,282,"5,550"
Wed 06:36:20 PM,33.4340,-112.1600, 274,256,295,"7,300"
Wed 06:36:38 PM,33.4417,-112.1838, 306,254,292,"7,850"
Wed 06:36:55 PM,33.4562,-112.1959, 339,255,293,"8,000"
Wed 06:37:15 PM,33.4800,-112.1981, 4,253,291,"7,950"
Wed 06:37:39 PM,33.5085,-112.1966, 1,255,293,"7,950"
Wed 06:37:57 PM,33.5310,-112.1963, 358,256,295,"7,950"
Wed 06:38:18 PM,33.5559,-112.1984, 355,272,313,"7,950"
Wed 06:38:48 PM,33.5947,-112.2020, 356,276,318,"7,975"
Wed 06:39:09 PM,33.6209,-112.2043, 354,277,319,"8,575"
Wed 06:39:27 PM,33.6438,-112.2102, 345,280,322,"9,825"
Wed 06:39:57 PM,33.6798,-112.2219, 345,287,330,"11,725"
Wed 06:40:27 PM,33.7210,-112.2349, 345,300,345,"13,675"
Wed 06:40:57 PM,33.7611,-112.2476, 345,303,349,"15,650"
Wed 06:41:27 PM,33.8047,-112.2616, 345,344,396,"16,500"
Wed 06:41:57 PM,33.8526,-112.2770, 345,365,420,"17,675"
Wed 06:42:27 PM,33.9012,-112.2927, 345,363,418,"19,500"
Wed 06:42:57 PM,33.9505,-112.3087, 345,369,425,"21,000"
Wed 06:43:28 PM,34.0017,-112.3253, 345,381,438,"22,250"
Wed 06:43:48 PM,34.0350,-112.3419, 326,371,427,"23,475"
Wed 06:44:28 PM,34.0864,-112.3931, 320,359,413,"25,925"
Wed 06:44:58 PM,34.1241,-112.4308, 320,359,413,"27,250"
Wed 06:45:28 PM,34.1647,-112.4714, 320,355,409,"27,975"
Wed 06:45:58 PM,34.2031,-112.5101, 320,380,437,"28,000"
Wed 06:46:28 PM,34.2446,-112.5520, 320,377,434,"28,000"
Wed 06:46:58 PM,34.2825,-112.5901, 320,368,423,"28,000"
Wed 06:47:28 PM,34.3215,-112.6296, 320,371,427,"28,000"
Wed 06:47:58 PM,34.3608,-112.6695, 320,373,429,"28,000"
Wed 06:48:28 PM,34.4002,-112.7095, 320,372,428,"28,000"
Wed 06:48:58 PM,34.4410,-112.7508, 320,371,427,"28,000"
Wed 06:49:28 PM,34.4792,-112.7897, 320,372,428,"28,000"
Wed 06:49:59 PM,34.5201,-112.8315, 320,372,428,"28,000"
Wed 06:50:30 PM,34.5623,-112.8744, 320,370,426,"28,000"
Wed 06:51:00 PM,34.6000,-112.9129, 320,371,427,"28,000"
Wed 06:51:30 PM,34.6412,-112.9550, 320,368,423,"28,000"
Wed 06:52:00 PM,34.6789,-112.9936, 320,371,427,"28,000"
Wed 06:52:30 PM,34.7191,-113.0349, 320,373,429,"28,000"
Wed 06:53:00 PM,34.7577,-113.0744, 320,373,429,"28,000"
Wed 06:53:44 PM,34.8104,-113.1391, 312,368,423,"28,000"
Wed 06:54:17 PM,34.8484,-113.1898, 313,369,425,"28,000"
Wed 06:54:47 PM,34.8852,-113.2373, 314,369,425,"28,000"
Wed 06:55:19 PM,34.9224,-113.2845, 314,367,422,"28,000"
Wed 06:55:56 PM,34.9641,-113.3376, 314,368,423,"28,000"
Wed 06:56:20 PM,34.9942,-113.3750, 318,367,422,"28,000"
Wed 06:56:51 PM,35.0356,-113.4169, 321,372,428,"28,000"
Wed 06:57:21 PM,35.0738,-113.4551, 321,369,425,"27,725"
Wed 06:57:51 PM,35.1132,-113.4950, 320,368,423,"27,225"
Wed 06:58:21 PM,35.1533,-113.5355, 320,365,420,"26,700"
Wed 06:58:51 PM,35.1911,-113.5737, 320,362,417,"26,250"
Wed 06:59:21 PM,35.2332,-113.6163, 320,388,447,"25,750"
Wed 06:59:51 PM,35.2729,-113.6562, 320,396,456,"25,225"
Wed 07:00:21 PM,35.3169,-113.7007, 320,394,453,"24,700"
Wed 07:00:51 PM,35.3572,-113.7416, 320,391,450,"24,225"
Wed 07:01:21 PM,35.4011,-113.7863, 320,392,451,"23,575"
Wed 07:01:51 PM,35.4415,-113.8275, 320,387,445,"22,625"
Wed 07:02:21 PM,35.4824,-113.8694, 320,381,438,"21,675"
Wed 07:02:51 PM,35.5232,-113.9112, 320,381,438,"20,725"
Wed 07:03:21 PM,35.5636,-113.9525, 320,364,419,"19,750"
Wed 07:03:51 PM,35.6020,-113.9917, 320,354,407,"18,875"
Wed 07:04:21 PM,35.6396,-114.0304, 320,352,405,"17,925"
Wed 07:04:51 PM,35.6767,-114.0685, 320,346,398,"17,000"
Wed 07:05:21 PM,35.7124,-114.1053, 320,336,387,"16,150"
Wed 07:05:51 PM,35.7475,-114.1415, 320,315,362,"15,325"
Wed 07:06:07 PM,35.7622,-114.1609, 306,310,357,"14,950"
Wed 07:06:48 PM,35.7900,-114.2238, 298,301,346,"13,900"
Wed 07:07:18 PM,35.8100,-114.2692, 299,302,348,"13,150"
Wed 07:07:48 PM,35.8297,-114.3140, 298,299,344,"12,400"
Wed 07:08:33 PM,35.8642,-114.3749, 308,287,330,"11,350"
Wed 07:09:03 PM,35.8885,-114.4136, 307,283,326,"10,625"
Wed 07:09:31 PM,35.9104,-114.4491, 307,281,323,"10,000"
Wed 07:10:01 PM,35.9337,-114.4864, 308,272,313,"9,875"
Wed 07:10:17 PM,35.9462,-114.5063, 308,286,329,"9,875"
Wed 07:10:47 PM,35.9708,-114.5456, 307,291,335,"9,550"
Wed 07:11:17 PM,35.9950,-114.5851, 307,286,329,"8,975"
Wed 07:11:47 PM,36.0178,-114.6225, 307,266,306,"8,625"
Wed 07:12:17 PM,36.0394,-114.6581, 303,249,287,"8,275"
Wed 07:12:44 PM,36.0555,-114.6912, 301,229,264,"7,975"
Wed 07:13:09 PM,36.0685,-114.7180, 299,209,241,"7,725"
Wed 07:13:27 PM,36.0723,-114.7370, 274,214,246,"7,375"
Wed 07:13:53 PM,36.0723,-114.7706, 270,212,244,"6,900"
Wed 07:14:18 PM,36.0733,-114.8006, 271,204,235,"6,875"
Wed 07:14:48 PM,36.0735,-114.8320, 270,187,215,"6,625"
Wed 07:15:18 PM,36.0735,-114.8649, 270,186,214,"6,100"
Wed 07:15:48 PM,36.0736,-114.8971, 270,190,219,"5,550"
Wed 07:16:18 PM,36.0736,-114.9294, 270,186,214,"5,025"
Wed 07:16:48 PM,36.0736,-114.9607, 270,183,211,"4,550"
Wed 07:17:18 PM,36.0737,-114.9926, 270,185,213,"4,050"
Wed 07:17:48 PM,36.0737,-115.0239, 270,173,199,"3,575"
Wed 07:18:18 PM,36.0737,-115.0496, 270,144,166,"3,150"
,,,
Wed 07:18:34 PM,36.0737,-115.0635, 270,134,154,"2,950"
,,,
Wed 07:18:50 PM,36.0737,-115.0754, 270,140,161,"2,775"
Wed 07:19:06 PM,36.0737,-115.0880, 270,141,162,"2,575"
Wed 07:19:22 PM,36.0736,-115.1000, 270,134,154,"2,400"
Wed 07:19:38 PM,36.0737,-115.1127, 270,142,163,"2,200"
Wed 07:19:54 PM,36.0737,-115.1257, 270,138,159,"2,000"
,,,
Wed 07:20:00 PM    Arrival (LAS) @ Wednesday 04:20:00 PM PDT,,,Airline
Taxi Time: 7 minutes,,,
Wed 07:27:00 PM    Gate Arrival (LAS) @ Wednesday 04:27:00 PM PDT,,,Airline
