Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Thu 11:32:00 PM    Left Gate (PHX) @ Thursday 09:32:00 PM MST,,,Airline
,,,
Taxi Time: 12 minutes,,,
Thu 11:44:55 PM    Departure (PHX) @ Thursday 09:44:55 PM MST,,,FlightAware ADS-B (KPHX)
Thu 11:44:55 PM,33.4311,-112.0016, 90,166,191,"1,225"
Thu 11:45:11 PM,33.4312,-111.9862, 88,168,193,"1,950"
Thu 11:45:27 PM,33.4320,-111.9728, 86,169,194,"2,525"
Thu 11:45:43 PM,33.4327,-111.9564, 88,195,224,"2,725"
Thu 11:45:59 PM,33.4334,-111.9382, 88,211,243,"3,100"
Thu 11:46:25 PM,33.4350,-111.9044, 85,231,266,"4,000"
Thu 11:46:42 PM,33.4366,-111.8840, 81,248,285,"4,400"
Thu 11:46:58 PM,33.4444,-111.8626, 52,267,307,"4,750"
Thu 11:47:16 PM,33.4631,-111.8466, 22,270,311,"5,500"
Thu 11:47:32 PM,33.4829,-111.8434, 360,270,311,"6,175"
Thu 11:47:50 PM,33.5049,-111.8429, 2,273,314,"6,950"
Thu 11:48:20 PM,33.5431,-111.8413, 2,277,319,"8,000"
Thu 11:48:50 PM,33.5803,-111.8398, 2,276,318,"8,025"
Thu 11:49:20 PM,33.6202,-111.8381, 2,274,315,"8,025"
Thu 11:49:39 PM,33.6442,-111.8371, 1,275,316,"8,025"
Thu 11:50:09 PM,33.6836,-111.8420, 352,281,323,"8,200"
Thu 11:50:30 PM,33.7086,-111.8463, 351,280,322,"9,250"
Thu 11:50:46 PM,33.7276,-111.8536, 333,282,325,"10,025"
Thu 11:51:05 PM,33.7476,-111.8734, 308,282,325,"11,025"
Thu 11:51:36 PM,33.7707,-111.9115, 307,287,330,"12,575"
Thu 11:52:06 PM,33.7952,-111.9512, 306,293,337,"14,075"
Thu 11:52:36 PM,33.8198,-111.9916, 306,303,349,"15,400"
Thu 11:53:06 PM,33.8460,-112.0348, 306,330,380,"16,300"
Thu 11:53:36 PM,33.8754,-112.0831, 306,368,423,"16,675"
Thu 11:54:06 PM,33.9040,-112.1303, 306,385,443,"17,550"
Thu 11:54:37 PM,33.9379,-112.1863, 306,393,452,"18,875"
Thu 11:55:07 PM,33.9717,-112.2421, 306,397,457,"20,225"
Thu 11:55:37 PM,34.0028,-112.2934, 306,400,460,"21,425"
Thu 11:55:57 PM,34.0262,-112.3289, 312,402,463,"22,275"
Thu 11:56:16 PM,34.0531,-112.3599, 319,404,465,"23,000"
Thu 11:56:46 PM,34.0965,-112.4038, 320,415,478,"23,900"
Thu 11:57:16 PM,34.1407,-112.4482, 320,423,487,"24,725"
Thu 11:57:46 PM,34.1865,-112.4942, 320,430,495,"25,575"
Thu 11:58:16 PM,34.2318,-112.5399, 320,432,497,"26,475"
Thu 11:58:46 PM,34.2783,-112.5869, 320,427,491,"27,700"
Thu 11:59:16 PM,34.3209,-112.6299, 320,429,494,"28,000"
Thu 11:59:47 PM,34.3689,-112.6786, 320,426,490,"28,000"
Fri 12:00:17 AM,34.4144,-112.7249, 320,424,488,"28,000"
Fri 12:00:48 AM,34.4603,-112.7714, 320,423,487,"28,000"
Fri 12:01:22 AM,34.5114,-112.8236, 320,422,486,"28,000"
Fri 12:01:52 AM,34.5585,-112.8715, 320,421,484,"28,000"
Fri 12:02:23 AM,34.6021,-112.9159, 320,422,486,"28,000"
Fri 12:02:53 AM,34.6466,-112.9614, 320,422,486,"28,000"
Fri 12:03:23 AM,34.6918,-113.0077, 320,424,488,"28,000"
Fri 12:03:53 AM,34.7375,-113.0544, 320,426,490,"28,000"
Fri 12:04:12 AM,34.7661,-113.0871, 314,424,488,"28,000"
Fri 12:04:59 AM,34.8284,-113.1656, 314,426,490,"28,000"
Fri 12:05:34 AM,34.8778,-113.2278, 314,427,491,"28,000"
Fri 12:06:04 AM,34.9188,-113.2799, 314,428,493,"28,000"
Fri 12:06:34 AM,34.9596,-113.3320, 314,429,494,"28,000"
Fri 12:06:52 AM,34.9854,-113.3649, 316,429,494,"28,000"
Fri 12:07:36 AM,35.0500,-113.4320, 320,430,495,"28,000"
Fri 12:08:06 AM,35.0963,-113.4788, 320,430,495,"28,000"
Fri 12:08:36 AM,35.1420,-113.5249, 320,423,487,"27,700"
Fri 12:09:06 AM,35.1863,-113.5696, 320,413,475,"27,125"
Fri 12:09:36 AM,35.2316,-113.6155, 320,406,467,"26,575"
