Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sat 05:20:19 PM    Departure (PHX) @ Saturday 03:20:19 PM MST,,,FlightAware ADS-B (KPHX)
Sat 05:20:19 PM,33.4310,-111.9973, 90,174,200,"1,300"
Sat 05:20:35 PM,33.4313,-111.9820, 87,166,191,"2,100"
Sat 05:20:51 PM,33.4320,-111.9674, 86,175,201,"2,550"
Sat 05:21:07 PM,33.4329,-111.9517, 87,183,211,"2,975"
Sat 05:21:23 PM,33.4336,-111.9348, 87,194,223,"3,375"
Sat 05:21:47 PM,33.4352,-111.9076, 87,214,246,"4,125"
Sat 05:22:05 PM,33.4368,-111.8847, 80,238,274,"4,450"
Sat 05:22:24 PM,33.4500,-111.8628, 41,259,298,"4,900"
Sat 05:22:44 PM,33.4736,-111.8551, 7,271,312,"5,775"
Sat 05:23:01 PM,33.4918,-111.8536, 3,274,315,"6,450"
Sat 05:23:31 PM,33.5313,-111.8506, 5,272,313,"8,075"
Sat 05:24:01 PM,33.5698,-111.8460, 6,285,328,"8,875"
Sat 05:24:31 PM,33.6095,-111.8414, 5,282,325,"8,925"
Sat 05:24:58 PM,33.6466,-111.8376, 3,285,328,"8,925"
Sat 05:25:16 PM,33.6690,-111.8396, 353,285,328,"8,925"
Sat 05:25:46 PM,33.7080,-111.8461, 352,286,329,"8,950"
Sat 05:26:04 PM,33.7299,-111.8544, 333,287,330,"9,375"
Sat 05:26:21 PM,33.7466,-111.8725, 310,288,331,"10,175"
Sat 05:26:57 PM,33.7767,-111.9214, 306,323,372,"11,000"
Sat 05:27:19 PM,33.7977,-111.9553, 307,338,389,"11,675"
Sat 05:27:49 PM,33.8252,-112.0002, 306,344,396,"12,925"
Sat 05:28:20 PM,33.8542,-112.0479, 306,342,394,"14,375"
Sat 05:28:50 PM,33.8836,-112.0961, 306,338,389,"15,900"
Sat 05:29:18 PM,33.9082,-112.1365, 307,338,389,"16,950"
Sat 05:29:48 PM,33.9363,-112.1830, 306,343,395,"18,050"
Sat 05:30:18 PM,33.9649,-112.2301, 306,350,403,"18,975"
Sat 05:30:48 PM,33.9931,-112.2766, 306,352,405,"19,975"
Sat 05:31:18 PM,34.0230,-112.3254, 309,356,410,"20,950"
Sat 05:31:35 PM,34.0415,-112.3476, 319,357,411,"21,375"
Sat 05:32:05 PM,34.0803,-112.3866, 320,361,415,"22,200"
Sat 05:32:35 PM,34.1196,-112.4262, 320,365,420,"23,050"
Sat 05:33:05 PM,34.1585,-112.4653, 320,368,423,"23,900"
Sat 05:33:35 PM,34.1985,-112.5056, 320,373,429,"24,600"
Sat 05:34:05 PM,34.2390,-112.5466, 320,376,433,"25,325"
Sat 05:34:35 PM,34.2790,-112.5869, 320,382,440,"25,900"
Sat 05:35:07 PM,34.3216,-112.6302, 320,381,438,"26,000"
Sat 05:35:42 PM,34.3693,-112.6784, 320,383,441,"26,000"
Sat 05:36:12 PM,34.4102,-112.7199, 320,383,441,"26,000"
Sat 05:36:43 PM,34.4512,-112.7616, 320,385,443,"26,000"
Sat 05:37:14 PM,34.4941,-112.8053, 320,386,444,"26,000"
Sat 05:37:45 PM,34.5384,-112.8506, 320,386,444,"26,000"
Sat 05:38:15 PM,34.5771,-112.8900, 320,386,444,"26,000"
Sat 05:38:45 PM,34.6191,-112.9328, 320,386,444,"26,000"
Sat 05:39:15 PM,34.6588,-112.9733, 320,387,445,"26,000"
Sat 05:39:45 PM,34.7005,-113.0161, 320,388,447,"26,000"
Sat 05:40:15 PM,34.7425,-113.0592, 320,387,445,"26,000"
Sat 05:40:31 PM,34.7644,-113.0820, 318,387,445,"26,000"
Sat 05:41:07 PM,34.8082,-113.1389, 313,391,450,"26,000"
Sat 05:41:38 PM,34.8457,-113.1874, 314,389,448,"26,000"
Sat 05:42:08 PM,34.8842,-113.2364, 314,390,449,"26,000"
Sat 05:42:38 PM,34.9214,-113.2836, 314,390,449,"26,000"
Sat 05:43:11 PM,34.9611,-113.3341, 314,392,451,"26,000"
Sat 05:43:41 PM,35.0025,-113.3837, 318,391,450,"26,000"
