Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sat 08:46:31 PM    Departure (PHX) @ Saturday 06:46:31 PM MST,,,FlightAware ADS-B (KPHX)
Sat 08:46:31 PM,33.4309,-111.9927, 90,151,174,"1,800"
Sat 08:46:47 PM,33.4311,-111.9786, 89,157,181,"2,350"
Sat 08:47:03 PM,33.4315,-111.9641, 87,173,199,"2,800"
Sat 08:47:19 PM,33.4323,-111.9475, 87,194,223,"3,200"
Sat 08:47:35 PM,33.4333,-111.9295, 86,214,246,"3,625"
Sat 08:47:54 PM,33.4347,-111.9052, 87,246,283,"4,200"
Sat 08:48:12 PM,33.4362,-111.8784, 83,260,299,"5,100"
Sat 08:48:28 PM,33.4406,-111.8587, 68,263,303,"5,925"
Sat 08:48:44 PM,33.4526,-111.8382, 43,267,307,"7,000"
Sat 08:49:14 PM,33.4810,-111.8098, 40,280,322,"8,575"
Sat 08:49:34 PM,33.5016,-111.7900, 37,282,325,"9,775"
Sat 08:49:53 PM,33.5256,-111.7776, 12,301,346,"10,625"
Sat 08:50:33 PM,33.5853,-111.7674, 6,343,395,"11,825"
Sat 08:50:49 PM,33.6106,-111.7698, 345,352,405,"12,550"
Sat 08:51:10 PM,33.6404,-111.7905, 316,355,409,"13,725"
Sat 08:51:55 PM,33.6874,-111.8575, 310,355,409,"16,200"
Sat 08:52:25 PM,33.7203,-111.9030, 311,369,425,"17,325"
Sat 08:52:55 PM,33.7544,-111.9501, 311,388,447,"18,025"
Sat 08:53:25 PM,33.7893,-111.9987, 311,388,447,"19,325"
Sat 08:53:46 PM,33.8147,-112.0344, 311,394,453,"20,100"
Sat 08:54:17 PM,33.8516,-112.0861, 311,399,459,"21,200"
Sat 08:54:36 PM,33.8743,-112.1178, 311,401,461,"21,925"
Sat 08:55:16 PM,33.9225,-112.1852, 311,406,467,"23,200"
Sat 08:55:46 PM,33.9602,-112.2383, 311,414,476,"24,000"
Sat 08:56:16 PM,33.9979,-112.2914, 311,422,486,"24,750"
Sat 08:56:34 PM,34.0224,-112.3255, 312,423,487,"25,300"
Sat 08:57:04 PM,34.0643,-112.3705, 321,428,493,"25,975"
Sat 08:57:34 PM,34.1114,-112.4174, 320,439,505,"26,425"
Sat 08:58:04 PM,34.1597,-112.4660, 320,442,509,"27,050"
Sat 08:58:34 PM,34.2049,-112.5117, 320,440,506,"27,775"
Sat 08:59:04 PM,34.2515,-112.5588, 320,437,503,"28,000"
Sat 08:59:35 PM,34.2983,-112.6061, 320,439,505,"28,000"
Sat 09:00:05 PM,34.3466,-112.6551, 320,439,505,"28,000"
Sat 09:00:35 PM,34.3937,-112.7028, 320,439,505,"28,000"
Sat 09:01:06 PM,34.4414,-112.7512, 320,440,506,"28,000"
Sat 09:01:38 PM,34.4913,-112.8020, 320,441,507,"28,000"
Sat 09:02:08 PM,34.5391,-112.8506, 320,440,506,"28,025"
Sat 09:02:38 PM,34.5857,-112.8982, 320,440,506,"28,000"
Sat 09:03:08 PM,34.6339,-112.9474, 320,441,507,"28,000"
Sat 09:03:39 PM,34.6801,-112.9947, 320,442,509,"28,000"
Sat 09:04:09 PM,34.7270,-113.0428, 320,443,510,"28,000"
Sat 09:04:35 PM,34.7694,-113.0867, 319,444,511,"28,000"
Sat 09:05:06 PM,34.8136,-113.1420, 312,445,512,"28,025"
Sat 09:05:37 PM,34.8556,-113.1984, 312,445,512,"28,025"
Sat 09:06:09 PM,34.9002,-113.2562, 313,444,511,"28,000"
Sat 09:06:39 PM,34.9442,-113.3122, 314,444,511,"28,000"
Sat 09:07:09 PM,34.9849,-113.3640, 315,444,511,"28,000"
Sat 09:07:30 PM,35.0175,-113.3991, 321,446,513,"27,975"
Sat 09:08:00 PM,35.0654,-113.4468, 321,446,513,"27,950"
Sat 09:08:30 PM,35.1151,-113.4967, 320,445,512,"27,475"
Sat 09:09:00 PM,35.1618,-113.5438, 320,448,516,"27,000"
Sat 09:09:30 PM,35.2106,-113.5932, 320,449,517,"26,475"
Sat 09:10:00 PM,35.2587,-113.6419, 320,449,517,"26,000"
Sat 09:10:30 PM,35.3044,-113.6883, 320,451,519,"25,550"
Sat 09:11:00 PM,35.3540,-113.7386, 320,442,509,"24,900"
Sat 09:11:30 PM,35.3992,-113.7847, 320,427,491,"23,625"
Sat 09:12:00 PM,35.4433,-113.8296, 320,408,470,"22,650"
Sat 09:12:30 PM,35.4872,-113.8744, 320,396,456,"21,650"
Sat 09:13:00 PM,35.5279,-113.9159, 320,391,450,"20,700"
Sat 09:13:31 PM,35.5724,-113.9614, 320,384,442,"19,675"
