Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Mon 11:42:00 PM    Left Gate (PHX) @ Monday 08:42:00 PM MST,,,Airline
,,,
Taxi Time: 21 minutes,,,
Tue 12:03:45 AM    Departure (PHX) @ Monday 09:03:45 PM MST,,,FlightAware ADS-B (KPHX)
Tue 12:03:45 AM,33.4310,-112.0152, 270,147,169,"1,425"
Tue 12:04:02 AM,33.4307,-112.0275, 266,139,160,"2,150"
Tue 12:04:18 AM,33.4301,-112.0401, 268,152,175,"2,625"
Tue 12:04:34 AM,33.4300,-112.0541, 271,171,197,"3,025"
Tue 12:04:50 AM,33.4307,-112.0709, 274,191,220,"3,525"
Tue 12:05:06 AM,33.4318,-112.0902, 274,217,250,"3,900"
Tue 12:05:29 AM,33.4334,-112.1194, 273,237,273,"4,975"
Tue 12:05:59 AM,33.4349,-112.1591, 273,245,282,"6,650"
Tue 12:06:17 AM,33.4425,-112.1820, 312,250,288,"7,625"
Tue 12:06:33 AM,33.4563,-112.1936, 337,255,293,"8,350"
Tue 12:06:49 AM,33.4766,-112.1971, 360,261,300,"9,175"
Tue 12:07:26 AM,33.5211,-112.1960, 2,261,300,"11,400"
Tue 12:08:08 AM,33.5759,-112.1993, 356,306,352,"12,800"
Tue 12:08:38 AM,33.6210,-112.2039, 353,331,381,"13,900"
Tue 12:09:14 AM,33.6731,-112.2196, 344,350,403,"15,375"
Tue 12:09:30 AM,33.6991,-112.2281, 346,357,411,"16,025"
Tue 12:10:00 AM,33.7488,-112.2442, 345,389,448,"16,525"
Tue 12:10:30 AM,33.8027,-112.2615, 345,403,464,"17,500"
Tue 12:11:10 AM,33.8761,-112.2851, 345,417,480,"18,900"
Tue 12:11:54 AM,33.9598,-112.3123, 345,420,483,"20,725"
Tue 12:12:19 AM,34.0043,-112.3270, 343,422,486,"21,675"
Tue 12:12:38 AM,34.0398,-112.3468, 327,429,494,"22,325"
Tue 12:13:16 AM,34.0979,-112.4051, 320,433,498,"23,650"
Tue 12:13:46 AM,34.1446,-112.4523, 320,440,506,"24,475"
Tue 12:14:16 AM,34.1924,-112.5002, 320,449,517,"25,125"
Tue 12:14:46 AM,34.2406,-112.5483, 320,458,527,"25,725"
Tue 12:15:16 AM,34.2911,-112.5993, 320,469,540,"26,000"
Tue 12:15:47 AM,34.3424,-112.6514, 320,471,542,"26,000"
Tue 12:16:17 AM,34.3923,-112.7020, 320,471,542,"26,000"
Tue 12:16:49 AM,34.4447,-112.7553, 320,468,539,"26,000"
Tue 12:17:21 AM,34.4975,-112.8090, 320,468,539,"26,000"
Tue 12:17:56 AM,34.5560,-112.8685, 320,465,535,"26,000"
Tue 12:18:27 AM,34.6060,-112.9195, 320,466,536,"26,000"
Tue 12:18:57 AM,34.6566,-112.9713, 320,438,504,"26,000"
Tue 12:19:27 AM,34.7016,-113.0175, 320,430,495,"26,000"
Tue 12:19:57 AM,34.7471,-113.0642, 320,429,494,"26,000"
Tue 12:20:27 AM,34.7917,-113.1143, 314,424,488,"26,000"
Tue 12:20:57 AM,34.8288,-113.1637, 312,426,490,"26,000"
Tue 12:21:27 AM,34.8693,-113.2171, 313,420,483,"26,000"
Tue 12:21:57 AM,34.9106,-113.2702, 314,419,482,"26,000"
Tue 12:22:28 AM,34.9524,-113.3232, 314,417,480,"26,000"
Tue 12:22:58 AM,34.9923,-113.3735, 316,411,473,"26,000"
Tue 12:23:29 AM,35.0358,-113.4176, 321,404,465,"26,000"
Tue 12:24:00 AM,35.0817,-113.4637, 320,411,473,"26,000"
Tue 12:24:30 AM,35.1238,-113.5064, 320,409,471,"26,000"
Tue 12:25:00 AM,35.1696,-113.5526, 320,410,472,"26,000"
Tue 12:25:30 AM,35.2121,-113.5953, 320,402,463,"25,900"
Tue 12:26:01 AM,35.2557,-113.6393, 320,403,464,"25,425"
Tue 12:26:31 AM,35.3002,-113.6846, 320,400,460,"24,900"
Tue 12:27:01 AM,35.3411,-113.7260, 320,396,456,"24,425"
Tue 12:27:32 AM,35.3871,-113.7728, 320,398,458,"24,000"
Tue 12:28:02 AM,35.4282,-113.8148, 320,396,456,"24,000"
Tue 12:28:32 AM,35.4713,-113.8589, 320,396,456,"22,925"
Tue 12:29:02 AM,35.5141,-113.9024, 320,410,472,"21,000"
Tue 12:29:32 AM,35.5575,-113.9467, 320,401,461,"19,725"
Tue 12:30:02 AM,35.6001,-113.9903, 320,392,451,"18,550"
Tue 12:30:33 AM,35.6420,-114.0331, 320,383,441,"17,350"
Tue 12:31:03 AM,35.6830,-114.0753, 320,371,427,"16,300"
Tue 12:31:33 AM,35.7208,-114.1144, 320,340,391,"15,850"
Tue 12:32:02 AM,35.7540,-114.1494, 315,317,365,"15,425"
Tue 12:32:18 AM,35.7666,-114.1719, 299,314,361,"15,075"
Tue 12:32:48 AM,35.7860,-114.2167, 298,309,356,"14,350"
Tue 12:33:19 AM,35.8079,-114.2663, 299,304,350,"13,550"
Tue 12:33:50 AM,35.8290,-114.3137, 299,300,345,"12,750"
Tue 12:34:18 AM,35.8496,-114.3532, 308,294,338,"12,075"
Tue 12:34:36 AM,35.8640,-114.3753, 313,296,341,"11,700"
Tue 12:34:57 AM,35.8875,-114.3932, 346,281,323,"11,075"
Tue 12:35:34 AM,35.9357,-114.3957, 360,276,318,"10,375"
Tue 12:35:52 AM,35.9596,-114.3960, 359,275,316,"9,975"
Tue 12:36:08 AM,35.9796,-114.3963, 359,263,303,"9,925"
Tue 12:36:27 AM,36.0016,-114.4000, 344,249,287,"9,900"
Tue 12:36:43 AM,36.0166,-114.4106, 318,246,283,"9,800"
Tue 12:37:01 AM,36.0279,-114.4312, 290,248,285,"9,650"
Tue 12:37:27 AM,36.0336,-114.4663, 279,248,285,"9,175"
Tue 12:37:57 AM,36.0394,-114.5086, 280,243,280,"8,600"
Tue 12:38:27 AM,36.0456,-114.5491, 281,239,275,"8,025"
Tue 12:38:57 AM,36.0519,-114.5893, 281,236,272,"7,925"
Tue 12:39:27 AM,36.0579,-114.6278, 281,225,259,"7,925"
Tue 12:39:57 AM,36.0636,-114.6657, 281,223,257,"7,925"
Tue 12:40:15 AM,36.0672,-114.6887, 284,224,258,"7,925"
Tue 12:40:33 AM,36.0716,-114.7128, 279,226,260,"7,925"
Tue 12:40:54 AM,36.0729,-114.7375, 271,227,261,"7,925"
Tue 12:41:24 AM,36.0734,-114.7793, 270,228,262,"7,575"
Tue 12:41:54 AM,36.0735,-114.8171, 270,227,261,"7,025"
Tue 12:42:24 AM,36.0735,-114.8565, 270,229,264,"6,325"
Tue 12:42:54 AM,36.0736,-114.8962, 270,229,264,"5,650"
Tue 12:43:24 AM,36.0736,-114.9334, 270,217,250,"5,050"
Tue 12:43:54 AM,36.0737,-114.9688, 271,207,238,"4,500"
Tue 12:44:24 AM,36.0737,-115.0024, 270,188,216,"3,950"
Tue 12:44:54 AM,36.0737,-115.0326, 270,166,191,"3,475"
Tue 12:45:24 AM,36.0737,-115.0594, 270,147,169,"3,050"
Tue 12:45:40 AM,36.0737,-115.0734, 270,142,163,"2,825"
Tue 12:45:56 AM,36.0737,-115.0851, 270,142,163,"2,650"
Tue 12:46:12 AM,36.0737,-115.0983, 270,142,163,"2,450"
Tue 12:46:28 AM,36.0737,-115.1114, 270,143,165,"2,250"
Tue 12:46:44 AM,36.0737,-115.1246, 270,143,165,"2,050"
Tue 12:47:01 AM,36.0737,-115.1384, 270,129,148,"1,950"
,,,
Tue 12:47:33 AM    Arrival (LAS) @ Monday 09:47:33 PM PDT,,,FlightAware
,,,
Taxi Time: 10 minutes,,,
Tue 12:58:00 AM    Gate Arrival (LAS) @ Monday 09:58:00 PM PDT,,,Airline
