Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Fri 10:51:57 AM    Departure (PHX) @ Friday 07:51:57 AM MST,,,FlightAware ADS-B (KFFZ)
Fri 10:51:57 AM,33.4311,-112.0142, 90,138,159,"1,250"
Fri 10:52:13 AM,33.4311,-111.9975, 90,178,205,"1,425"
Fri 10:52:29 AM,33.4316,-111.9817, 87,183,211,"2,025"
Fri 10:52:45 AM,33.4325,-111.9650, 86,195,224,"2,575"
Fri 10:53:01 AM,33.4334,-111.9483, 87,214,246,"3,000"
Fri 10:53:17 AM,33.4344,-111.9271, 87,239,275,"3,325"
Fri 10:53:34 AM,33.4355,-111.9035, 86,258,297,"3,975"
Fri 10:53:53 AM,33.4391,-111.8779, 73,267,307,"4,850"
Fri 10:54:11 AM,33.4516,-111.8547, 47,278,320,"5,725"
Fri 10:54:28 AM,33.4737,-111.8422, 16,288,331,"6,475"
Fri 10:54:44 AM,33.4948,-111.8409, 360,300,345,"7,200"
Fri 10:55:14 AM,33.5381,-111.8417, 360,312,359,"8,575"
Fri 10:55:33 AM,33.5640,-111.8414, 1,316,364,"9,050"
Fri 10:56:03 AM,33.6095,-111.8399, 2,317,365,"9,100"
Fri 10:56:20 AM,33.6349,-111.8417, 353,326,375,"9,350"
Fri 10:56:39 AM,33.6584,-111.8550, 323,320,368,"10,375"
Fri 10:56:56 AM,33.6772,-111.8765, 313,330,380,"11,000"
Fri 10:57:26 AM,33.7102,-111.9200, 313,367,422,"11,625"
Fri 10:57:56 AM,33.7462,-111.9663, 313,381,438,"12,775"
Fri 10:58:26 AM,33.7839,-112.0151, 313,391,450,"14,050"
Fri 10:58:46 AM,33.8072,-112.0454, 314,399,459,"14,650"
Fri 10:59:27 AM,33.8585,-112.1121, 313,399,459,"16,650"
Fri 10:59:53 AM,33.8936,-112.1572, 315,410,472,"17,550"
Fri 11:00:38 AM,33.9555,-112.2247, 318,427,491,"19,050"
Fri 11:01:08 AM,34.0006,-112.2738, 318,430,495,"20,125"
Fri 11:01:38 AM,34.0464,-112.3238, 318,433,498,"21,250"
Fri 11:02:08 AM,34.0894,-112.3709, 318,435,501,"22,250"
Fri 11:02:38 AM,34.1347,-112.4203, 318,442,509,"23,125"
Fri 11:03:08 AM,34.1803,-112.4704, 318,447,514,"24,025"
Fri 11:03:38 AM,34.2275,-112.5223, 318,452,520,"24,875"
Fri 11:04:08 AM,34.2741,-112.5735, 318,458,527,"25,575"
Fri 11:04:38 AM,34.3223,-112.6267, 318,471,542,"25,975"
Fri 11:05:08 AM,34.3706,-112.6798, 318,488,562,"26,000"
Fri 11:05:38 AM,34.4198,-112.7341, 318,492,566,"26,000"
Fri 11:06:08 AM,34.4709,-112.7909, 317,493,567,"26,000"
Fri 11:06:38 AM,34.5223,-112.8478, 318,481,554,"26,000"
