Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Mon 10:30:14 AM    Departure (PHX) @ Monday 07:30:14 AM MST,,,FlightAware ADS-B (KPHX)
Mon 10:30:14 AM,33.4310,-111.9945, 90,155,178,"1,850"
Mon 10:30:30 AM,33.4314,-111.9809, 86,161,185,"2,475"
Mon 10:30:46 AM,33.4323,-111.9651, 87,179,206,"2,850"
Mon 10:31:02 AM,33.4331,-111.9483, 87,202,232,"3,125"
Mon 10:31:18 AM,33.4340,-111.9276, 88,226,260,"3,525"
Mon 10:31:37 AM,33.4351,-111.9031, 87,233,268,"4,375"
Mon 10:31:53 AM,33.4362,-111.8834, 82,259,298,"4,675"
Mon 10:32:11 AM,33.4466,-111.8594, 49,273,314,"5,275"
Mon 10:32:29 AM,33.4674,-111.8461, 12,277,319,"6,100"
Mon 10:32:46 AM,33.4882,-111.8448, 1,277,319,"7,000"
Mon 10:33:12 AM,33.5236,-111.8430, 3,290,334,"8,425"
Mon 10:33:42 AM,33.5643,-111.8408, 2,293,337,"9,050"
Mon 10:34:12 AM,33.6026,-111.8390, 2,291,335,"9,050"
Mon 10:34:42 AM,33.6455,-111.8371, 0,288,331,"9,050"
Mon 10:35:05 AM,33.6746,-111.8406, 352,285,328,"9,050"
Mon 10:35:34 AM,33.7125,-111.8470, 351,289,333,"9,325"
Mon 10:35:52 AM,33.7340,-111.8571, 325,283,326,"9,950"
Mon 10:36:12 AM,33.7517,-111.8807, 306,288,331,"10,900"
Mon 10:36:42 AM,33.7771,-111.9218, 307,340,391,"11,400"
Mon 10:37:12 AM,33.8055,-111.9678, 306,353,406,"12,775"
Mon 10:37:42 AM,33.8352,-112.0165, 306,361,415,"14,300"
Mon 10:38:12 AM,33.8661,-112.0674, 306,372,428,"15,800"
Mon 10:38:42 AM,33.8964,-112.1174, 306,386,444,"16,925"
Mon 10:39:12 AM,33.9291,-112.1713, 306,389,448,"18,425"
Mon 10:39:42 AM,33.9605,-112.2233, 306,397,457,"19,725"
