Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Fri 09:11:20 PM    Departure (PHX) @ Friday 07:11:20 PM MST,,,FlightAware ADS-B (KFFZ)
Fri 09:11:20 PM,33.4310,-111.9985, 91,158,182,"1,275"
Fri 09:11:36 PM,33.4310,-111.9854, 89,161,185,"1,950"
Fri 09:11:52 PM,33.4316,-111.9697, 86,175,201,"2,500"
Fri 09:12:08 PM,33.4324,-111.9549, 86,199,229,"2,800"
Fri 09:12:24 PM,33.4336,-111.9365, 86,216,249,"3,275"
Fri 09:12:48 PM,33.4353,-111.9072, 86,224,258,"4,425"
Fri 09:13:06 PM,33.4369,-111.8820, 81,241,277,"5,125"
Fri 09:13:22 PM,33.4435,-111.8635, 52,247,284,"5,725"
Fri 09:13:40 PM,33.4597,-111.8495, 20,255,293,"6,575"
Fri 09:13:59 PM,33.4815,-111.8454, 3,261,300,"7,775"
Fri 09:14:17 PM,33.5033,-111.8439, 3,267,307,"8,900"
Fri 09:15:02 PM,33.5612,-111.8410, 2,273,314,"11,950"
Fri 09:15:18 PM,33.5827,-111.8403, 0,278,320,"12,950"
Fri 09:15:36 PM,33.6054,-111.8472, 336,284,327,"14,050"
Fri 09:15:59 PM,33.6340,-111.8598, 345,299,344,"15,200"
Fri 09:16:29 PM,33.6746,-111.8730, 345,328,377,"16,175"
Fri 09:16:59 PM,33.7213,-111.8873, 346,335,386,"17,950"
Fri 09:17:27 PM,33.7641,-111.9008, 343,344,396,"19,275"
Fri 09:17:56 PM,33.8050,-111.9244, 329,353,406,"20,425"
Fri 09:18:14 PM,33.8288,-111.9471, 317,361,415,"20,975"
Fri 09:18:43 PM,33.8651,-111.9908, 313,392,451,"21,000"
Fri 09:19:05 PM,33.8893,-112.0311, 301,401,461,"21,200"
Fri 09:19:23 PM,33.9045,-112.0629, 303,404,465,"21,875"
Fri 09:19:42 PM,33.9259,-112.0964, 311,412,474,"22,475"
Fri 09:20:26 PM,33.9866,-112.1697, 315,424,488,"24,000"
Fri 09:20:56 PM,34.0278,-112.2194, 315,427,491,"25,125"
Fri 09:21:26 PM,34.0695,-112.2697, 315,429,494,"26,325"
Fri 09:21:56 PM,34.1131,-112.3220, 316,414,476,"27,750"
Fri 09:22:26 PM,34.1546,-112.3708, 316,408,470,"27,975"
Fri 09:22:56 PM,34.1909,-112.4135, 315,386,444,"27,975"
Fri 09:23:26 PM,34.2303,-112.4604, 315,383,441,"28,000"
Fri 09:23:57 PM,34.2706,-112.5081, 315,380,437,"28,000"
Fri 09:24:27 PM,34.3081,-112.5525, 316,380,437,"28,000"
Fri 09:24:57 PM,34.3456,-112.5970, 316,378,435,"28,000"
Fri 09:25:28 PM,34.3837,-112.6423, 315,380,437,"28,000"
Fri 09:25:58 PM,34.4206,-112.6863, 315,379,436,"28,000"
Fri 09:26:14 PM,34.4406,-112.7084, 322,378,435,"28,000"
Fri 09:26:30 PM,34.4657,-112.7246, 340,373,429,"28,000"
Fri 09:26:47 PM,34.4954,-112.7308, 360,372,428,"28,025"
Fri 09:27:26 PM,34.5615,-112.7212, 8,373,429,"28,000"
Fri 09:27:56 PM,34.6128,-112.7127, 8,373,429,"28,000"
Fri 09:28:26 PM,34.6656,-112.7036, 8,373,429,"28,000"
Fri 09:28:57 PM,34.7168,-112.6948, 8,373,429,"28,000"
Fri 09:29:15 PM,34.7482,-112.6919, 355,371,427,"28,000"
Fri 09:29:39 PM,34.7848,-112.7103, 325,379,436,"28,000"
Fri 09:29:59 PM,34.8094,-112.7449, 299,390,449,"28,000"
Fri 09:30:20 PM,34.8225,-112.7863, 289,396,456,"28,000"
Fri 09:30:51 PM,34.8413,-112.8511, 290,396,456,"28,000"
Fri 09:31:21 PM,34.8599,-112.9148, 289,395,455,"28,000"
Fri 09:31:52 PM,34.8784,-112.9783, 289,394,453,"28,000"
Fri 09:32:22 PM,34.8969,-113.0419, 289,394,453,"28,000"
Fri 09:32:52 PM,34.9145,-113.1035, 289,394,453,"28,000"
Fri 09:33:22 PM,34.9330,-113.1682, 289,394,453,"28,000"
Fri 09:33:53 PM,34.9512,-113.2319, 289,394,453,"28,000"
Fri 09:34:23 PM,34.9709,-113.2968, 295,391,450,"28,000"
Fri 09:34:43 PM,34.9897,-113.3307, 310,390,449,"28,025"
Fri 09:35:28 PM,35.0501,-113.3969, 319,392,451,"28,025"
Fri 09:35:58 PM,35.0928,-113.4421, 319,393,452,"27,825"
Fri 09:36:28 PM,35.1336,-113.4856, 319,396,456,"27,325"
Fri 09:36:58 PM,35.1764,-113.5310, 319,397,457,"26,800"
Fri 09:37:28 PM,35.2169,-113.5736, 319,393,452,"26,350"
Fri 09:37:58 PM,35.2558,-113.6146, 319,385,443,"25,850"
Fri 09:38:28 PM,35.2972,-113.6587, 319,386,444,"25,325"
Fri 09:38:58 PM,35.3372,-113.7012, 319,383,441,"24,825"
Fri 09:39:28 PM,35.3790,-113.7461, 319,383,441,"24,275"
Fri 09:39:58 PM,35.4184,-113.7880, 319,380,437,"23,800"
Fri 09:40:28 PM,35.4578,-113.8302, 319,372,428,"23,275"
Fri 09:40:58 PM,35.4940,-113.8688, 319,369,425,"22,800"
Fri 09:41:28 PM,35.5336,-113.9110, 319,367,422,"22,150"
Fri 09:41:58 PM,35.5714,-113.9517, 319,359,413,"21,025"
Fri 09:42:28 PM,35.6090,-113.9919, 319,361,415,"19,925"
Fri 09:42:58 PM,35.6467,-114.0323, 319,365,420,"18,850"
Fri 09:43:28 PM,35.6854,-114.0741, 318,358,412,"17,750"
Fri 09:43:58 PM,35.7226,-114.1144, 319,335,386,"17,150"
Fri 09:44:17 PM,35.7444,-114.1384, 317,318,366,"16,975"
Fri 09:44:37 PM,35.7632,-114.1657, 305,315,362,"16,675"
Fri 09:45:17 PM,35.7904,-114.2253, 298,311,358,"15,675"
Fri 09:45:47 PM,35.8109,-114.2717, 298,305,351,"15,025"
Fri 09:46:17 PM,35.8317,-114.3189, 298,294,338,"14,350"
Fri 09:46:59 PM,35.8625,-114.3725, 307,280,322,"13,475"
Fri 09:47:29 PM,35.8855,-114.4095, 308,276,318,"12,825"
Fri 09:47:59 PM,35.9101,-114.4489, 307,268,308,"12,275"
Fri 09:48:22 PM,35.9262,-114.4734, 319,256,295,"11,900"
Fri 09:48:45 PM,35.9516,-114.4883, 341,239,275,"11,650"
Fri 09:49:15 PM,35.9816,-114.5012, 341,232,267,"11,125"
Fri 09:49:45 PM,36.0114,-114.5143, 340,235,270,"10,500"
Fri 09:50:05 PM,36.0331,-114.5239, 338,233,268,"10,125"
Fri 09:50:22 PM,36.0463,-114.5375, 304,241,277,"9,825"
Fri 09:50:38 PM,36.0506,-114.5600, 274,251,289,"9,450"
Fri 09:51:01 PM,36.0535,-114.5918, 280,247,284,"9,000"
Fri 09:51:17 PM,36.0567,-114.6132, 282,245,282,"8,750"
Fri 09:51:47 PM,36.0626,-114.6539, 280,242,278,"8,325"
Fri 09:52:08 PM,36.0671,-114.6838, 281,241,277,"7,925"
Fri 09:52:38 PM,36.0723,-114.7231, 277,236,272,"7,775"
Fri 09:53:08 PM,36.0731,-114.7649, 270,238,274,"7,300"
Fri 09:53:38 PM,36.0733,-114.8046, 271,235,270,"6,775"
Fri 09:54:08 PM,36.0738,-114.8462, 270,230,265,"6,300"
Fri 09:54:38 PM,36.0737,-114.8835, 270,221,254,"5,775"
Fri 09:55:08 PM,36.0736,-114.9202, 270,206,237,"5,125"
Fri 09:55:38 PM,36.0737,-114.9540, 270,197,227,"4,625"
Fri 09:56:08 PM,36.0737,-114.9868, 270,192,221,"4,075"
Fri 09:56:37 PM,36.0737,-115.0180, 270,185,213,"3,575"
Fri 09:57:07 PM,36.0737,-115.0488, 270,162,186,"3,100"
,,,
Fri 09:57:24 PM,36.0736,-115.0638, 270,155,178,"2,875"
,,,
Fri 09:57:40 PM,36.0736,-115.0772, 270,152,175,"2,675"
Fri 09:57:56 PM,36.0736,-115.0908, 270,147,169,"2,450"
Fri 09:58:12 PM,36.0737,-115.1041, 270,149,171,"2,225"
Fri 09:58:28 PM,36.0737,-115.1180, 270,149,171,"2,025"
Fri 09:58:44 PM,36.0737,-115.1313, 270,140,161,"1,825"
,,,
Fri 09:59:16 PM    Arrival (LAS) @ Friday 06:59:16 PM PST,,,FlightAware
,,,
Taxi Time: 8 minutes,,,
Fri 10:08:00 PM    Gate Arrival (LAS) @ Friday 07:08:00 PM PST,,,Airline
