Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Mon 02:13:00 PM    Left Gate (PHX) @ Monday 11:13:00 AM MST,,,Airline
,,,
Taxi Time: 24 minutes,,,
Mon 02:37:14 PM    Departure (PHX) @ Monday 11:37:14 AM MST,,,FlightAware ADS-B (KPHX)
Mon 02:37:14 PM,33.4310,-112.0266, 269,145,167,"2,025"
Mon 02:37:30 PM,33.4309,-112.0389, 270,148,170,"2,575"
Mon 02:37:46 PM,33.4311,-112.0537, 271,171,197,"3,000"
Mon 02:38:02 PM,33.4315,-112.0686, 272,188,216,"3,425"
Mon 02:38:18 PM,33.4318,-112.0865, 272,210,242,"3,875"
Mon 02:38:43 PM,33.4328,-112.1179, 272,242,278,"4,725"
Mon 02:39:07 PM,33.4342,-112.1528, 274,253,291,"5,950"
Mon 02:39:25 PM,33.4423,-112.1761, 308,276,318,"6,575"
Mon 02:39:41 PM,33.4587,-112.1883, 342,284,327,"7,375"
Mon 02:39:57 PM,33.4798,-112.1937, 350,288,331,"8,275"
Mon 02:40:27 PM,33.5190,-112.2021, 349,293,337,"9,850"
Mon 02:40:57 PM,33.5592,-112.2116, 348,315,362,"10,950"
Mon 02:41:27 PM,33.6056,-112.2238, 348,344,396,"11,800"
Mon 02:41:57 PM,33.6549,-112.2365, 348,360,414,"13,000"
Mon 02:42:27 PM,33.7038,-112.2490, 348,364,419,"14,475"
Mon 02:42:57 PM,33.7547,-112.2622, 348,376,433,"15,725"
Mon 02:43:27 PM,33.8056,-112.2755, 348,379,436,"17,050"
Mon 02:43:57 PM,33.8566,-112.2887, 348,389,448,"18,150"
Mon 02:44:27 PM,33.9094,-112.3025, 348,396,456,"19,300"
Mon 02:44:57 PM,33.9635,-112.3167, 348,392,451,"20,700"
Mon 02:45:23 PM,34.0097,-112.3288, 347,379,436,"22,300"
Mon 02:45:44 PM,34.0411,-112.3460, 324,372,428,"23,025"
Mon 02:46:28 PM,34.0986,-112.4046, 320,378,435,"24,375"
Mon 02:46:58 PM,34.1398,-112.4463, 320,383,441,"25,325"
Mon 02:47:28 PM,34.1812,-112.4878, 320,387,445,"26,250"
Mon 02:47:58 PM,34.2243,-112.5312, 320,390,449,"27,275"
Mon 02:48:28 PM,34.2633,-112.5705, 320,392,451,"27,925"
Mon 02:48:58 PM,34.3050,-112.6128, 320,391,450,"28,000"
Mon 02:49:28 PM,34.3479,-112.6562, 320,395,455,"28,000"
Mon 02:50:00 PM,34.3923,-112.7012, 320,396,456,"28,000"
Mon 02:50:31 PM,34.4369,-112.7465, 320,397,457,"28,000"
Mon 02:51:03 PM,34.4815,-112.7917, 320,397,457,"28,000"
Mon 02:51:33 PM,34.5229,-112.8337, 320,395,455,"28,000"
Mon 02:52:03 PM,34.5648,-112.8764, 320,397,457,"28,000"
Mon 02:52:34 PM,34.6096,-112.9222, 320,399,459,"28,000"
Mon 02:53:04 PM,34.6514,-112.9650, 320,401,461,"28,000"
Mon 02:53:34 PM,34.6942,-113.0089, 320,401,461,"28,000"
Mon 02:54:04 PM,34.7377,-113.0534, 320,400,460,"28,000"
Mon 02:54:27 PM,34.7709,-113.0883, 317,394,453,"28,000"
Mon 02:54:43 PM,34.7895,-113.1108, 313,391,450,"28,000"
Mon 02:55:13 PM,34.8263,-113.1599, 312,389,448,"28,000"
Mon 02:55:43 PM,34.8627,-113.2081, 313,394,453,"28,000"
Mon 02:56:14 PM,34.9011,-113.2572, 314,390,449,"28,025"
Mon 02:56:44 PM,34.9393,-113.3057, 314,390,449,"28,000"
Mon 02:57:14 PM,34.9771,-113.3537, 314,388,447,"28,000"
Mon 02:57:55 PM,35.0316,-113.4127, 321,395,455,"28,000"
Mon 02:58:26 PM,35.0772,-113.4584, 320,392,451,"28,000"
Mon 02:58:57 PM,35.1207,-113.5024, 320,390,449,"28,000"
Mon 02:59:27 PM,35.1599,-113.5419, 320,389,448,"27,975"
Mon 02:59:57 PM,35.2022,-113.5847, 320,386,444,"27,500"
Mon 03:00:27 PM,35.2436,-113.6265, 320,384,442,"27,000"
Mon 03:00:57 PM,35.2838,-113.6672, 320,386,444,"26,350"
Mon 03:01:27 PM,35.3263,-113.7103, 320,378,435,"25,600"
Mon 03:01:57 PM,35.3663,-113.7511, 320,379,436,"25,100"
Mon 03:02:27 PM,35.4038,-113.7891, 320,371,427,"24,625"
Mon 03:02:58 PM,35.4457,-113.8317, 320,364,419,"24,100"
Mon 03:03:29 PM,35.4871,-113.8739, 320,364,419,"23,600"
Mon 03:03:59 PM,35.5243,-113.9120, 320,361,415,"23,100"
Mon 03:04:29 PM,35.5643,-113.9529, 320,353,406,"22,600"
Mon 03:04:59 PM,35.6016,-113.9911, 320,345,397,"22,125"
Mon 03:05:29 PM,35.6372,-114.0274, 320,342,394,"21,650"
Mon 03:05:59 PM,35.6740,-114.0650, 320,342,394,"20,800"
Mon 03:06:30 PM,35.7117,-114.1039, 320,338,389,"19,875"
Mon 03:07:00 PM,35.7474,-114.1410, 320,328,377,"19,100"
Mon 03:07:20 PM,35.7656,-114.1671, 301,322,371,"18,700"
Mon 03:07:50 PM,35.7865,-114.2145, 298,327,376,"18,275"
Mon 03:08:20 PM,35.8081,-114.2638, 298,323,372,"17,750"
Mon 03:08:50 PM,35.8289,-114.3113, 298,297,342,"17,325"
Mon 03:09:06 PM,35.8366,-114.3355, 281,292,336,"17,025"
Mon 03:09:23 PM,35.8359,-114.3636, 262,286,329,"16,675"
Mon 03:09:53 PM,35.8304,-114.4106, 262,280,322,"16,100"
Mon 03:10:23 PM,35.8252,-114.4583, 263,283,326,"15,575"
Mon 03:10:53 PM,35.8199,-114.5071, 262,279,321,"15,075"
Mon 03:11:23 PM,35.8150,-114.5528, 262,275,316,"14,600"
Mon 03:11:53 PM,35.8098,-114.5988, 262,268,308,"14,125"
Mon 03:12:23 PM,35.8049,-114.6445, 263,267,307,"13,675"
Mon 03:12:53 PM,35.8001,-114.6887, 262,263,303,"13,225"
Mon 03:13:23 PM,35.7952,-114.7334, 263,263,303,"12,750"
Mon 03:13:53 PM,35.7904,-114.7780, 262,262,302,"12,275"
Mon 03:14:23 PM,35.7855,-114.8224, 262,260,299,"11,825"
Mon 03:14:53 PM,35.7807,-114.8657, 262,257,296,"11,375"
Mon 03:15:23 PM,35.7756,-114.9105, 262,255,293,"10,900"
Mon 03:15:47 PM,35.7721,-114.9442, 265,257,296,"10,575"
Mon 03:16:23 PM,35.7719,-114.9938, 270,246,283,"10,050"
Mon 03:16:44 PM,35.7720,-115.0238, 272,240,276,"9,725"
Mon 03:17:09 PM,35.7738,-115.0570, 275,239,275,"9,250"
Mon 03:17:33 PM,35.7786,-115.0904, 284,237,273,"8,900"
Mon 03:18:03 PM,35.7867,-115.1280, 286,227,261,"8,450"
Mon 03:18:33 PM,35.7954,-115.1657, 286,219,252,"7,875"
Mon 03:18:51 PM,35.8010,-115.1885, 291,224,258,"7,400"
Mon 03:19:10 PM,35.8089,-115.2094, 296,221,254,"7,025"
Mon 03:19:41 PM,35.8233,-115.2440, 298,224,258,"6,975"
Mon 03:20:02 PM,35.8334,-115.2667, 303,228,262,"7,000"
Mon 03:20:18 PM,35.8460,-115.2807, 334,220,253,"6,775"
Mon 03:20:36 PM,35.8642,-115.2821, 11,211,243,"6,400"
Mon 03:20:53 PM,35.8796,-115.2773, 15,200,230,"6,275"
Mon 03:21:09 PM,35.8930,-115.2704, 26,196,226,"6,075"
Mon 03:21:31 PM,35.9107,-115.2600, 24,192,221,"5,675"
Mon 03:22:01 PM,35.9345,-115.2469, 23,180,207,"5,175"
Mon 03:22:25 PM,35.9525,-115.2373, 25,176,203,"4,800"
Mon 03:22:51 PM,35.9725,-115.2257, 24,181,208,"4,375"
,,,
Mon 03:22:57 PM,35.9766,-115.2234, 24,180,207,"4,300"
,,,
Mon 03:23:07 PM,35.9847,-115.2188, 26,177,204,"4,125"
