Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sun 11:49:51 PM    Departure (PHX) @ Sunday 08:49:51 PM MST,,,FlightAware ADS-B (KSDL)
Sun 11:49:51 PM,33.4313,-112.0331, 270,169,194,"2,050"
Sun 11:50:07 PM,33.4315,-112.0478, 271,171,197,"2,725"
Sun 11:50:23 PM,33.4318,-112.0627, 271,184,212,"3,200"
Sun 11:50:39 PM,33.4321,-112.0816, 271,201,231,"3,725"
Sun 11:50:55 PM,33.4326,-112.0981, 272,217,250,"4,175"
Sun 11:51:25 PM,33.4339,-112.1392, 272,252,290,"5,150"
Sun 11:51:41 PM,33.4351,-112.1601, 279,258,297,"5,850"
Sun 11:51:57 PM,33.4446,-112.1828, 308,262,302,"6,750"
Sun 11:52:14 PM,33.4624,-112.1951, 343,263,303,"7,625"
Sun 11:52:33 PM,33.4853,-112.1962, 1,268,308,"8,550"
Sun 11:52:51 PM,33.5084,-112.1958, 0,280,322,"9,300"
Sun 11:53:12 PM,33.5365,-112.1963, 358,288,331,"10,225"
Sun 11:53:42 PM,33.5776,-112.2001, 356,325,374,"11,100"
Sun 11:54:05 PM,33.6162,-112.2035, 355,348,400,"11,900"
Sun 11:54:49 PM,33.6838,-112.2232, 345,360,414,"14,050"
Sun 11:55:19 PM,33.7310,-112.2382, 345,362,417,"15,600"
Sun 11:56:04 PM,33.8079,-112.2630, 345,372,428,"17,800"
Sun 11:56:36 PM,33.8593,-112.2798, 345,383,441,"19,000"
Sun 11:57:06 PM,33.9141,-112.2975, 345,412,474,"19,475"
Sun 11:57:36 PM,33.9719,-112.3163, 345,433,498,"20,075"
Sun 11:57:54 PM,34.0056,-112.3276, 342,436,502,"20,750"
Sun 11:58:11 PM,34.0384,-112.3469, 327,440,506,"21,250"
Sun 11:58:27 PM,34.0614,-112.3692, 320,441,507,"21,775"
Sun 11:58:57 PM,34.1099,-112.4174, 321,444,511,"22,750"
Sun 11:59:27 PM,34.1573,-112.4646, 320,449,517,"23,700"
Sun 11:59:57 PM,34.2050,-112.5125, 320,452,520,"24,575"
Mon 12:00:27 AM,34.2522,-112.5601, 320,459,528,"25,300"
Mon 12:00:57 AM,34.3033,-112.6118, 320,461,531,"25,925"
Mon 12:01:28 AM,34.3522,-112.6612, 320,459,528,"26,000"
Mon 12:01:58 AM,34.4013,-112.7110, 320,461,531,"26,000"
Mon 12:02:30 AM,34.4559,-112.7664, 320,463,533,"26,000"
Mon 12:03:02 AM,34.5075,-112.8189, 320,463,533,"26,000"
Mon 12:03:32 AM,34.5567,-112.8690, 320,462,532,"26,000"
Mon 12:04:02 AM,34.6048,-112.9180, 320,461,531,"26,000"
Mon 12:04:32 AM,34.6540,-112.9684, 320,462,532,"26,000"
Mon 12:05:02 AM,34.7047,-113.0203, 320,463,533,"26,000"
Mon 12:05:32 AM,34.7522,-113.0690, 320,463,533,"26,000"
Mon 12:06:12 AM,34.8097,-113.1399, 312,417,480,"26,000"
Mon 12:06:42 AM,34.8465,-113.1879, 313,383,441,"26,000"
Mon 12:07:13 AM,34.8833,-113.2352, 314,364,419,"26,000"
Mon 12:07:43 AM,34.9190,-113.2804, 314,364,419,"26,000"
Mon 12:08:13 AM,34.9541,-113.3251, 314,365,420,"26,000"
Mon 12:08:43 AM,34.9906,-113.3708, 316,366,421,"26,000"
Mon 12:09:01 AM,35.0132,-113.3947, 321,365,420,"26,000"
Mon 12:09:31 AM,35.0520,-113.4335, 320,364,419,"26,000"
Mon 12:10:01 AM,35.0916,-113.4736, 320,365,420,"25,850"
Mon 12:10:31 AM,35.1275,-113.5097, 320,360,414,"25,375"
Mon 12:11:01 AM,35.1669,-113.5494, 320,357,411,"24,875"
Mon 12:11:31 AM,35.2056,-113.5885, 320,357,411,"24,375"
Mon 12:12:01 AM,35.2424,-113.6259, 320,354,407,"23,875"
Mon 12:12:31 AM,35.2805,-113.6646, 320,352,405,"23,375"
Mon 12:13:01 AM,35.3181,-113.7027, 320,348,400,"22,850"
Mon 12:13:31 AM,35.3559,-113.7409, 320,347,399,"22,375"
Mon 12:14:01 AM,35.3915,-113.7771, 320,345,397,"21,875"
Mon 12:14:31 AM,35.4297,-113.8163, 320,343,395,"21,350"
Mon 12:15:01 AM,35.4650,-113.8521, 321,342,394,"20,850"
Mon 12:15:31 AM,35.5025,-113.8904, 320,342,394,"20,325"
Mon 12:16:01 AM,35.5380,-113.9266, 320,340,391,"19,850"
Mon 12:16:32 AM,35.5749,-113.9643, 320,337,388,"19,325"
Mon 12:17:02 AM,35.6114,-114.0020, 320,332,382,"18,850"
Mon 12:17:32 AM,35.6474,-114.0388, 320,332,382,"18,325"
Mon 12:18:04 AM,35.6856,-114.0779, 320,334,384,"17,750"
Mon 12:18:34 AM,35.7202,-114.1138, 320,331,381,"17,275"
Mon 12:19:01 AM,35.7518,-114.1466, 318,327,376,"16,825"
Mon 12:19:21 AM,35.7684,-114.1762, 298,320,368,"16,500"
Mon 12:19:51 AM,35.7890,-114.2232, 299,319,367,"16,025"
Mon 12:20:21 AM,35.8103,-114.2701, 299,321,369,"15,250"
Mon 12:20:51 AM,35.8321,-114.3197, 299,319,367,"14,500"
Mon 12:21:36 AM,35.8712,-114.3858, 308,308,354,"13,350"
Mon 12:22:06 AM,35.8971,-114.4279, 307,304,350,"12,550"
Mon 12:22:36 AM,35.9214,-114.4668, 308,299,344,"11,825"
Mon 12:23:06 AM,35.9460,-114.5061, 308,296,341,"11,025"
Mon 12:23:36 AM,35.9714,-114.5471, 307,290,334,"10,300"
Mon 12:23:58 AM,35.9895,-114.5766, 307,277,319,"10,000"
Mon 12:24:28 AM,36.0120,-114.6131, 307,260,299,"9,525"
Mon 12:24:58 AM,36.0318,-114.6457, 307,247,284,"9,025"
Mon 12:25:28 AM,36.0509,-114.6822, 301,244,281,"8,300"
Mon 12:25:58 AM,36.0680,-114.7172, 301,248,285,"8,050"
Mon 12:26:27 AM,36.0733,-114.7562, 271,241,277,"7,775"
Mon 12:26:46 AM,36.0734,-114.7839, 270,238,274,"7,450"
Mon 12:27:16 AM,36.0734,-114.8250, 270,237,273,"6,800"
Mon 12:27:46 AM,36.0735,-114.8648, 270,236,272,"6,125"
Mon 12:28:16 AM,36.0736,-114.9038, 270,237,273,"5,500"
Mon 12:28:46 AM,36.0736,-114.9455, 270,230,265,"4,875"
Mon 12:29:16 AM,36.0737,-114.9813, 270,210,242,"4,375"
Mon 12:29:46 AM,36.0737,-115.0159, 270,190,219,"3,825"
Mon 12:30:16 AM,36.0737,-115.0479, 270,181,208,"3,300"
,,,
Mon 12:30:32 AM,36.0737,-115.0635, 270,164,189,"3,075"
,,,
Mon 12:30:48 AM,36.0737,-115.0778, 270,153,176,"2,850"
Mon 12:31:04 AM,36.0737,-115.0919, 270,150,173,"2,675"
Mon 12:31:20 AM,36.0737,-115.1047, 270,150,173,"2,475"
Mon 12:31:36 AM,36.0737,-115.1183, 270,149,171,"2,275"
Mon 12:31:53 AM,36.0737,-115.1337, 270,143,165,"2,100"
,,,
Mon 12:32:25 AM    Arrival (LAS) @ Sunday 09:32:25 PM PDT,,,FlightAware
,,,
Taxi Time: 5 minutes,,,
Mon 12:38:00 AM    Gate Arrival (LAS) @ Sunday 09:38:00 PM PDT,,,Airline
