Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Sat 02:13:00 PM    Left Gate (PHX) @ Saturday 11:13:00 AM MST,,,Airline
,,,
Taxi Time: 15 minutes,,,
Sat 02:28:21 PM    Departure (PHX) @ Saturday 11:28:21 AM MST,,,FlightAware ADS-B (KFFZ)
Sat 02:28:21 PM,33.4310,-112.0259, 269,152,175,"1,475"
Sat 02:28:37 PM,33.4309,-112.0395, 270,147,169,"2,225"
Sat 02:28:53 PM,33.4311,-112.0532, 271,166,191,"2,550"
Sat 02:29:09 PM,33.4316,-112.0703, 272,188,216,"2,975"
Sat 02:29:25 PM,33.4322,-112.0868, 273,208,239,"3,325"
Sat 02:29:50 PM,33.4333,-112.1171, 272,240,276,"4,075"
Sat 02:30:20 PM,33.4346,-112.1575, 272,238,274,"5,950"
Sat 02:30:36 PM,33.4398,-112.1771, 299,238,274,"6,825"
Sat 02:30:54 PM,33.4562,-112.1938, 336,244,281,"7,725"
Sat 02:31:12 PM,33.4747,-112.1965, 0,244,281,"8,850"
Sat 02:31:29 PM,33.4958,-112.1963, 1,246,283,"9,875"
Sat 02:31:58 PM,33.5279,-112.1959, 360,247,284,"11,350"
Sat 02:32:31 PM,33.5666,-112.1989, 355,274,315,"12,400"
Sat 02:33:01 PM,33.6069,-112.2028, 356,307,353,"12,975"
Sat 02:33:18 PM,33.6333,-112.2069, 348,316,364,"13,600"
Sat 02:33:48 PM,33.6731,-112.2195, 345,321,369,"14,975"
Sat 02:34:18 PM,33.7172,-112.2338, 345,323,372,"16,275"
Sat 02:34:38 PM,33.7455,-112.2430, 345,333,383,"16,950"
Sat 02:34:58 PM,33.7759,-112.2529, 346,343,395,"17,475"
Sat 02:35:28 PM,33.8259,-112.2690, 345,348,400,"18,700"
Sat 02:35:58 PM,33.8705,-112.2834, 345,352,405,"19,775"
Sat 02:36:17 PM,33.8951,-112.2914, 346,357,411,"20,275"
Sat 02:36:47 PM,33.9495,-112.3091, 345,364,419,"21,325"
Sat 02:37:17 PM,34.0005,-112.3256, 345,369,425,"22,325"
Sat 02:37:35 PM,34.0266,-112.3365, 333,357,411,"22,800"
Sat 02:37:53 PM,34.0514,-112.3577, 320,346,398,"23,375"
Sat 02:38:23 PM,34.0867,-112.3939, 320,353,406,"24,125"
Sat 02:38:53 PM,34.1245,-112.4318, 320,355,409,"24,975"
Sat 02:39:23 PM,34.1623,-112.4696, 320,354,407,"26,025"
Sat 02:39:53 PM,34.2010,-112.5086, 320,363,418,"26,675"
Sat 02:40:10 PM,34.2244,-112.5323, 320,368,423,"27,050"
Sat 02:40:40 PM,34.2638,-112.5721, 320,371,427,"27,800"
Sat 02:41:12 PM,34.3061,-112.6147, 320,378,435,"28,000"
Sat 02:41:42 PM,34.3451,-112.6540, 320,378,435,"28,000"
Sat 02:42:12 PM,34.3851,-112.6946, 320,378,435,"28,000"
Sat 02:42:42 PM,34.4257,-112.7359, 320,377,434,"28,000"
Sat 02:43:12 PM,34.4655,-112.7764, 320,377,434,"28,000"
Sat 02:43:42 PM,34.5053,-112.8171, 320,376,433,"28,000"
Sat 02:44:12 PM,34.5459,-112.8585, 320,374,430,"28,000"
Sat 02:44:42 PM,34.5854,-112.8988, 320,374,430,"28,000"
Sat 02:45:12 PM,34.6254,-112.9395, 320,375,432,"28,000"
Sat 02:45:42 PM,34.6647,-112.9796, 320,375,432,"28,000"
Sat 02:46:12 PM,34.7068,-113.0228, 320,373,429,"28,025"
Sat 02:46:43 PM,34.7472,-113.0642, 320,373,429,"28,025"
Sat 02:47:04 PM,34.7743,-113.0930, 316,368,423,"28,025"
Sat 02:47:36 PM,34.8092,-113.1382, 312,365,420,"28,000"
Sat 02:48:06 PM,34.8444,-113.1852, 313,366,421,"28,000"
Sat 02:48:36 PM,34.8785,-113.2295, 314,366,421,"27,975"
Sat 02:49:08 PM,34.9171,-113.2786, 314,368,423,"27,975"
Sat 02:49:38 PM,34.9523,-113.3232, 314,369,425,"27,975"
Sat 02:50:08 PM,34.9874,-113.3679, 314,369,425,"28,000"
Sat 02:50:24 PM,35.0075,-113.3897, 321,375,432,"28,025"
Sat 02:50:55 PM,35.0496,-113.4316, 321,377,434,"28,025"
Sat 02:51:25 PM,35.0896,-113.4716, 321,361,415,"27,775"
Sat 02:51:55 PM,35.1274,-113.5095, 320,353,406,"27,400"
Sat 02:52:25 PM,35.1657,-113.5484, 320,356,410,"26,875"
Sat 02:52:56 PM,35.2047,-113.5880, 320,358,412,"26,350"
Sat 02:53:26 PM,35.2422,-113.6263, 320,374,430,"25,850"
Sat 02:53:56 PM,35.2850,-113.6699, 320,399,459,"25,300"
Sat 02:54:26 PM,35.3272,-113.7124, 321,399,459,"24,775"
Sat 02:54:56 PM,35.3706,-113.7560, 320,397,457,"24,275"
Sat 02:55:26 PM,35.4131,-113.7993, 320,394,453,"23,550"
Sat 02:55:56 PM,35.4538,-113.8407, 320,383,441,"22,700"
Sat 02:56:26 PM,35.4945,-113.8823, 320,377,434,"21,850"
