Time (EST),Latitude,Longitude,Course,kts,mph,feet
,,,
Tue 05:07:32 PM    Departure (PHX) @ Tuesday 02:07:32 PM MST,,,FlightAware ADS-B (KPHX)
Tue 05:07:32 PM,33.4312,-112.0231, 270,140,161,"1,775"
Tue 05:07:48 PM,33.4313,-112.0363, 271,145,167,"2,350"
Tue 05:08:04 PM,33.4316,-112.0505, 271,166,191,"2,675"
Tue 05:08:20 PM,33.4320,-112.0667, 272,190,219,"3,025"
Tue 05:08:36 PM,33.4321,-112.0848, 270,212,244,"3,525"
Tue 05:09:01 PM,33.4325,-112.1133, 273,233,268,"4,500"
Tue 05:09:31 PM,33.4344,-112.1529, 274,243,280,"6,125"
Tue 05:09:49 PM,33.4388,-112.1774, 299,249,287,"7,025"
Tue 05:10:05 PM,33.4519,-112.1924, 332,248,285,"7,925"
Tue 05:10:23 PM,33.4729,-112.1973, 2,248,285,"8,975"
Tue 05:11:00 PM,33.5149,-112.1951, 1,252,290,"10,975"
Tue 05:11:26 PM,33.5449,-112.1962, 355,261,300,"12,275"
Tue 05:11:56 PM,33.5845,-112.2003, 355,288,331,"13,450"
Tue 05:12:25 PM,33.6232,-112.2041, 353,290,334,"15,075"
Tue 05:13:03 PM,33.6733,-112.2193, 345,309,356,"16,625"
Tue 05:13:33 PM,33.7162,-112.2330, 345,322,371,"17,750"
Tue 05:14:03 PM,33.7590,-112.2466, 345,323,372,"19,200"
Tue 05:14:33 PM,33.8041,-112.2610, 345,326,375,"20,425"
Tue 05:15:03 PM,33.8478,-112.2752, 345,329,379,"21,600"
Tue 05:15:33 PM,33.8916,-112.2895, 345,333,383,"22,700"
Tue 05:16:03 PM,33.9365,-112.3040, 345,344,396,"23,650"
Tue 05:16:33 PM,33.9819,-112.3189, 345,344,396,"24,800"
Tue 05:16:56 PM,34.0161,-112.3303, 341,341,392,"25,800"
Tue 05:17:13 PM,34.0417,-112.3470, 323,348,400,"26,475"
Tue 05:17:54 PM,34.0906,-112.3970, 320,343,395,"27,900"
Tue 05:18:24 PM,34.1287,-112.4353, 320,340,391,"28,000"
Tue 05:18:57 PM,34.1666,-112.4732, 320,343,395,"28,000"
Tue 05:19:29 PM,34.2076,-112.5142, 320,344,396,"28,000"
Tue 05:19:59 PM,34.2433,-112.5503, 320,346,398,"28,000"
Tue 05:20:31 PM,34.2843,-112.5917, 320,346,398,"28,000"
Tue 05:21:01 PM,34.3214,-112.6292, 320,345,397,"28,025"
Tue 05:21:31 PM,34.3568,-112.6651, 320,345,397,"28,025"
Tue 05:22:02 PM,34.3953,-112.7041, 320,345,397,"28,000"
Tue 05:22:32 PM,34.4316,-112.7410, 320,344,396,"27,975"
Tue 05:23:02 PM,34.4681,-112.7781, 320,344,396,"27,950"
Tue 05:23:32 PM,34.5041,-112.8149, 320,345,397,"27,975"
Tue 05:24:03 PM,34.5419,-112.8533, 320,346,398,"27,975"
Tue 05:24:33 PM,34.5789,-112.8911, 320,346,398,"28,000"
Tue 05:25:04 PM,34.6161,-112.9291, 320,347,399,"28,025"
Tue 05:25:34 PM,34.6530,-112.9669, 320,347,399,"28,025"
Tue 05:26:09 PM,34.6981,-113.0131, 320,347,399,"28,025"
Tue 05:26:40 PM,34.7353,-113.0511, 320,347,399,"28,025"
Tue 05:27:06 PM,34.7677,-113.0847, 318,347,399,"28,000"
Tue 05:27:28 PM,34.7912,-113.1135, 313,349,402,"28,000"
Tue 05:27:58 PM,34.8234,-113.1568, 312,349,402,"28,000"
Tue 05:28:28 PM,34.8569,-113.2008, 313,347,399,"28,000"
Tue 05:28:58 PM,34.8906,-113.2439, 314,347,399,"27,975"
Tue 05:29:28 PM,34.9241,-113.2865, 314,349,402,"27,975"
Tue 05:29:58 PM,34.9564,-113.3276, 314,349,402,"28,000"
Tue 05:30:28 PM,34.9906,-113.3708, 316,349,402,"28,000"
Tue 05:31:01 PM,35.0306,-113.4117, 321,348,400,"28,025"
Tue 05:31:31 PM,35.0682,-113.4492, 321,350,403,"27,875"
Tue 05:32:01 PM,35.1054,-113.4868, 320,344,396,"27,350"
Tue 05:32:31 PM,35.1414,-113.5230, 320,347,399,"26,925"
Tue 05:33:01 PM,35.1784,-113.5604, 320,350,403,"26,400"
Tue 05:33:31 PM,35.2166,-113.5991, 320,350,403,"25,925"
Tue 05:34:01 PM,35.2550,-113.6380, 320,348,400,"25,425"
Tue 05:34:31 PM,35.2904,-113.6738, 320,350,403,"24,975"
Tue 05:35:01 PM,35.3290,-113.7129, 320,354,407,"24,475"
Tue 05:35:31 PM,35.3670,-113.7516, 320,354,407,"24,000"
Tue 05:36:01 PM,35.4054,-113.7907, 320,356,410,"23,500"
Tue 05:36:31 PM,35.4424,-113.8284, 320,355,409,"22,900"
Tue 05:37:01 PM,35.4799,-113.8667, 320,351,404,"22,075"
Tue 05:37:31 PM,35.5182,-113.9057, 320,347,399,"21,250"
Tue 05:38:01 PM,35.5542,-113.9424, 320,348,400,"20,475"
Tue 05:38:31 PM,35.5915,-113.9806, 320,344,396,"19,675"
Tue 05:39:01 PM,35.6283,-114.0185, 320,329,379,"18,900"
Tue 05:39:31 PM,35.6619,-114.0531, 320,317,365,"18,150"
Tue 05:40:02 PM,35.6960,-114.0880, 320,313,360,"17,250"
Tue 05:40:32 PM,35.7282,-114.1211, 320,303,349,"16,575"
Tue 05:40:53 PM,35.7527,-114.1465, 318,296,341,"16,050"
Tue 05:41:38 PM,35.7840,-114.2088, 298,300,345,"15,075"
Tue 05:42:08 PM,35.8038,-114.2547, 298,300,345,"14,350"
Tue 05:42:38 PM,35.8236,-114.2996, 298,297,342,"13,675"
Tue 05:43:02 PM,35.8398,-114.3352, 303,297,342,"13,125"
Tue 05:43:41 PM,35.8714,-114.3861, 308,292,336,"12,275"
Tue 05:44:11 PM,35.8962,-114.4257, 307,287,330,"11,575"
Tue 05:44:41 PM,35.9200,-114.4640, 308,282,325,"10,950"
Tue 05:45:11 PM,35.9438,-114.5022, 308,281,323,"10,300"
Tue 05:45:41 PM,35.9676,-114.5404, 307,285,328,"9,650"
Tue 05:46:11 PM,35.9917,-114.5796, 307,282,325,"9,000"
Tue 05:46:41 PM,36.0153,-114.6178, 307,273,314,"8,350"
Tue 05:47:11 PM,36.0380,-114.6548, 306,268,308,"7,875"
Tue 05:47:27 PM,36.0478,-114.6745, 301,254,292,"7,825"
Tue 05:47:58 PM,36.0652,-114.7108, 301,228,262,"7,875"
Tue 05:48:14 PM,36.0729,-114.7291, 289,227,261,"7,775"
Tue 05:48:43 PM,36.0735,-114.7670, 269,226,260,"7,225"
